# step rho_core(r<5) rho_core(r<10) rho_core(r<15) total_norm
31060 0.0136489 0.0390334 0.0648893 0.989756
31070 0.0137723 0.0392373 0.0646682 0.989755
31080 0.0138864 0.0394447 0.0644505 0.989748
31090 0.0139904 0.0396542 0.0642347 0.98974
31100 0.014084 0.0398641 0.0640186 0.989741
31110 0.0141674 0.0400729 0.0638 0.989736
31120 0.0142413 0.0402794 0.0635771 0.989733
31130 0.0143065 0.0404827 0.0633487 0.989729
31140 0.0143641 0.0406816 0.0631154 0.989733
31150 0.0144146 0.0408751 0.0628788 0.989725
31160 0.0144584 0.0410615 0.0626427 0.989723
31170 0.014495 0.0412384 0.0624117 0.989718
31180 0.0145238 0.0414031 0.0621916 0.989716
31190 0.0145434 0.0415522 0.0619879 0.989715
31200 0.0145525 0.0416827 0.0618055 0.989706
31210 0.0145498 0.0417921 0.0616485 0.9897
31220 0.0145342 0.0418785 0.0615195 0.989703
31230 0.0145049 0.0419415 0.0614199 0.989699
31240 0.0144617 0.0419811 0.0613498 0.989697
31250 0.0144044 0.0419986 0.0613078 0.989696
31260 0.0143333 0.0419956 0.0612922 0.989688
31270 0.0142486 0.041974 0.0613001 0.989688
31280 0.0141508 0.0419356 0.0613278 0.989683
31290 0.0140407 0.0418822 0.0613714 0.989681
31300 0.0139192 0.0418155 0.0614261 0.989676
31310 0.0137879 0.0417371 0.0614876 0.989675
31320 0.0136484 0.0416489 0.0615512 0.989676
31330 0.0135026 0.0415527 0.061613 0.98967
31340 0.0133521 0.0414503 0.0616695 0.989661
31350 0.0131985 0.0413436 0.0617185 0.989662
31360 0.0130428 0.0412337 0.0617584 0.989662
31370 0.0128854 0.0411215 0.0617892 0.989653
31380 0.0127264 0.0410071 0.0618112 0.989654
31390 0.0125655 0.04089 0.0618256 0.989649
31400 0.0124023 0.0407693 0.061834 0.989644
31410 0.0122365 0.0406439 0.061838 0.98964
31420 0.012068 0.0405128 0.0618393 0.989637
31430 0.0118967 0.0403752 0.0618396 0.989634
31440 0.0117228 0.0402308 0.0618403 0.989633
31450 0.011546 0.0400794 0.0618425 0.989633
31460 0.0113661 0.0399212 0.0618467 0.989625
31470 0.0111829 0.039756 0.0618529 0.989624
31480 0.0109962 0.0395835 0.0618606 0.989623
31490 0.0108059 0.0394029 0.0618684 0.989612
31500 0.0106127 0.0392131 0.0618749 0.989613
31510 0.0104178 0.0390129 0.0618783 0.98961
31520 0.010223 0.0388011 0.061877 0.989607
31530 0.0100308 0.0385768 0.0618701 0.989605
31540 0.00984336 0.0383397 0.0618571 0.989603
31550 0.00966299 0.0380898 0.061838 0.9896
31560 0.0094911 0.0378278 0.0618137 0.98959
31570 0.00932821 0.0375546 0.061785 0.989592
31580 0.00917392 0.0372715 0.0617528 0.989586
31590 0.00902704 0.0369796 0.0617179 0.989581
31600 0.00888591 0.0366798 0.0616806 0.98958
31610 0.00874882 0.036373 0.0616407 0.98958
31620 0.00861433 0.0360596 0.0615975 0.989573
31630 0.00848134 0.0357398 0.0615503 0.98957
31640 0.00834917 0.0354139 0.0614981 0.989566
31650 0.00821733 0.0350816 0.06144 0.989561
31660 0.00808529 0.0347429 0.0613755 0.989559
31670 0.00795234 0.0343977 0.0613036 0.989554
31680 0.00781749 0.0340459 0.0612239 0.989552
31690 0.0076796 0.0336872 0.0611353 0.98955
31700 0.0075376 0.0333213 0.0610365 0.989545
31710 0.00739073 0.0329479 0.0609258 0.989542
31720 0.0072388 0.0325667 0.0608017 0.989541
31730 0.00708223 0.0321775 0.0606622 0.989535
31740 0.00692202 0.0317804 0.0605059 0.989532
31750 0.00675947 0.0313756 0.0603313 0.989529
31760 0.00659596 0.0309638 0.0601375 0.989526
31770 0.00643266 0.0305461 0.0599233 0.989523
31780 0.00627039 0.0301233 0.0596878 0.989517
31790 0.00610958 0.0296965 0.0594303 0.989517
31800 0.0059504 0.0292665 0.0591501 0.989517
31810 0.00579296 0.028834 0.0588474 0.989511
31820 0.00563749 0.0283993 0.0585231 0.989509
31830 0.0054844 0.0279624 0.058179 0.989504
31840 0.00533431 0.0275233 0.0578177 0.989502
31850 0.0051878 0.0270819 0.0574422 0.989496
31860 0.00504525 0.0266377 0.0570561 0.989493
31870 0.00490668 0.0261906 0.0566627 0.989492
31880 0.0047716 0.02574 0.0562649 0.989492
31890 0.00463916 0.0252853 0.0558648 0.989486
31900 0.00450833 0.0248259 0.0554641 0.989481
31910 0.00437821 0.0243612 0.0550636 0.989477
31920 0.00424831 0.0238909 0.0546639 0.989475
31930 0.00411874 0.023415 0.0542653 0.989475
31940 0.00399018 0.0229341 0.0538681 0.989473
31950 0.00386377 0.0224496 0.0534725 0.989462
31960 0.0037408 0.0219633 0.0530784 0.989457
31970 0.00362243 0.0214776 0.0526855 0.989454
31980 0.0035094 0.0209952 0.0522924 0.989456
31990 0.0034019 0.0205188 0.0518975 0.989451
32000 0.00329968 0.0200507 0.0514987 0.989443
32010 0.0032021 0.0195934 0.0510939 0.989448
32020 0.00310851 0.0191486 0.0506814 0.989444
32030 0.00301838 0.0187181 0.0502605 0.989438
32040 0.00293152 0.0183033 0.0498309 0.989433
32050 0.00284808 0.0179051 0.049394 0.989433
32060 0.00276843 0.0175241 0.0489512 0.98943
32070 0.00269293 0.0171603 0.048504 0.989428
32080 0.00262177 0.0168135 0.0480537 0.989422
32090 0.00255475 0.0164823 0.047601 0.989418
32100 0.00249135 0.0161654 0.047146 0.989414
32110 0.00243076 0.0158608 0.0466885 0.989413
32120 0.00237215 0.0155664 0.0462281 0.989409
32130 0.00231492 0.0152804 0.0457648 0.98941
32140 0.00225882 0.0150012 0.0452989 0.989406
32150 0.00220408 0.0147278 0.0448309 0.989399
32160 0.00215125 0.0144596 0.0443611 0.989395
32170 0.00210106 0.0141961 0.0438894 0.989393
32180 0.00205415 0.013937 0.043415 0.989387
32190 0.00201089 0.0136821 0.0429365 0.989389
32200 0.00197126 0.0134307 0.042452 0.989384
32210 0.00193491 0.0131819 0.0419596 0.989384
32220 0.00190132 0.0129347 0.0414577 0.989376
32230 0.00186992 0.0126881 0.0409457 0.989376
32240 0.00184036 0.012441 0.0404239 0.989372
32250 0.00181253 0.0121931 0.0398935 0.989363
32260 0.00178655 0.0119439 0.0393562 0.989363
32270 0.00176263 0.0116936 0.038814 0.989366
32280 0.00174083 0.0114422 0.0382683 0.989361
32290 0.00172094 0.0111902 0.0377199 0.989354
32300 0.00170237 0.0109377 0.0371694 0.989354
32310 0.00168419 0.0106852 0.0366168 0.989348
32320 0.00166527 0.0104332 0.0360622 0.989346
32330 0.00164459 0.0101824 0.0355059 0.98934
32340 0.00162143 0.00993366 0.0349487 0.989342
32350 0.00159555 0.00968818 0.0343913 0.989333
32360 0.00156728 0.00944721 0.033835 0.989333
32370 0.00153735 0.00921195 0.03328 0.98933
32380 0.0015067 0.00898334 0.0327262 0.989322
32390 0.00147627 0.00876196 0.032173 0.98932
32400 0.0014467 0.00854802 0.0316193 0.989314
32410 0.00141832 0.00834144 0.0310644 0.989315
32420 0.00139105 0.00814217 0.0305086 0.989311
32430 0.00136463 0.00795028 0.029953 0.989306
32440 0.0013387 0.00776619 0.0294003 0.989307
32450 0.00131304 0.00759066 0.0288537 0.989301
32460 0.00128764 0.00742458 0.0283169 0.989306
32470 0.00126266 0.00726866 0.0277931 0.989298
32480 0.00123843 0.00712318 0.0272841 0.989298
32490 0.00121524 0.00698769 0.0267906 0.989294
32500 0.00119328 0.00686102 0.0263119 0.989285
32510 0.00117255 0.0067414 0.0258464 0.989286
32520 0.00115287 0.00662681 0.0253927 0.989285
32530 0.00113403 0.00651537 0.0249496 0.989279
32540 0.00111586 0.00640567 0.024517 0.989273
32550 0.00109838 0.00629702 0.0240957 0.989273
32560 0.00108183 0.00618936 0.0236867 0.989269
32570 0.00106662 0.00608312 0.0232912 0.989264
32580 0.00105322 0.00597889 0.0229095 0.989262
32590 0.00104201 0.00587713 0.0225412 0.989259
32600 0.00103315 0.00577802 0.0221849 0.989255
32610 0.00102651 0.00568131 0.0218389 0.989246
32620 0.00102171 0.00558654 0.0215014 0.989247
32630 0.00101826 0.00549317 0.021171 0.989246
32640 0.00101566 0.00540088 0.0208472 0.98924
32650 0.00101362 0.00530964 0.02053 0.989236
32660 0.00101211 0.00521983 0.0202198 0.989232
32670 0.00101129 0.00513207 0.019917 0.989232
32680 0.00101151 0.00504709 0.0196214 0.989226
32690 0.00101308 0.00496553 0.0193324 0.989226
32700 0.00101615 0.0048878 0.0190486 0.98922
32710 0.0010206 0.00481407 0.0187684 0.989213
32720 0.00102607 0.00474439 0.0184903 0.989215
32730 0.00103199 0.0046788 0.0182134 0.989212
32740 0.00103777 0.00461743 0.0179374 0.989205
32750 0.00104288 0.00456055 0.0176627 0.98921
32760 0.00104704 0.00450852 0.0173902 0.989204
32770 0.00105027 0.00446157 0.0171206 0.989202
32780 0.00105279 0.00441964 0.0168546 0.989197
32790 0.00105503 0.00438219 0.016592 0.989192
32800 0.00105743 0.00434818 0.0163327 0.989192
32810 0.00106034 0.00431621 0.0160758 0.989188
32820 0.00106392 0.00428475 0.015821 0.989185
32830 0.00106812 0.00425247 0.0155681 0.989182
32840 0.00107269 0.00421854 0.015318 0.989176
32850 0.00107726 0.00418279 0.0150718 0.989175
32860 0.00108144 0.00414578 0.0148311 0.989173
32870 0.00108485 0.00410851 0.0145973 0.989163
32880 0.00108719 0.00407224 0.0143715 0.98916
32890 0.00108825 0.00403803 0.0141539 0.98916
32900 0.00108789 0.00400655 0.0139444 0.989155
32910 0.00108608 0.00397789 0.0137419 0.989154
32920 0.00108284 0.0039516 0.0135458 0.989149
32930 0.00107828 0.0039269 0.0133553 0.989147
32940 0.00107263 0.00390297 0.0131705 0.989144
32950 0.00106618 0.00387917 0.0129921 0.989138
32960 0.00105927 0.00385521 0.0128211 0.989135
32970 0.00105227 0.00383114 0.0126588 0.989134
32980 0.00104545 0.00380726 0.012506 0.989127
32990 0.00103897 0.00378388 0.0123629 0.989128
33000 0.00103282 0.00376113 0.0122287 0.989124
33010 0.00102682 0.00373897 0.0121023 0.98912
33020 0.00102067 0.00371709 0.0119819 0.989115
33030 0.00101402 0.00369517 0.0118662 0.989114
33040 0.00100652 0.00367298 0.011754 0.989109
33050 0.000997972 0.00365057 0.0116449 0.98911
33060 0.000988347 0.00362831 0.011539 0.989108
33070 0.000977811 0.00360683 0.0114365 0.989106
33080 0.000966709 0.00358689 0.0113377 0.989101
33090 0.000955498 0.00356917 0.0112426 0.989095
33100 0.000944653 0.00355416 0.0111507 0.98909
33110 0.00093458 0.00354205 0.0110614 0.989087
33120 0.000925536 0.00353276 0.0109739 0.989081
33130 0.000917609 0.00352602 0.0108876 0.989081
33140 0.000910724 0.00352152 0.0108027 0.989078
33150 0.000904693 0.00351897 0.0107198 0.989075
33160 0.000899293 0.00351822 0.01064 0.989072
33170 0.000894333 0.00351916 0.0105646 0.989068
33180 0.000889711 0.00352168 0.0104946 0.989067
33190 0.000885443 0.00352552 0.0104305 0.989061
33200 0.000881649 0.00353024 0.0103721 0.989059
33210 0.000878539 0.00353523 0.0103185 0.989058
33220 0.000876349 0.00353976 0.0102687 0.98905
33230 0.000875288 0.00354312 0.0102217 0.98905
33240 0.000875473 0.00354479 0.0101768 0.989045
33250 0.000876876 0.00354455 0.0101342 0.989045
33260 0.000879295 0.00354251 0.0100947 0.989039
33270 0.000882346 0.00353908 0.0100594 0.989036
33280 0.000885506 0.00353488 0.0100293 0.98903
33290 0.000888176 0.00353058 0.010005 0.989027
33300 0.000889764 0.00352683 0.00998637 0.989026
33310 0.000889779 0.00352411 0.00997252 0.989026
33320 0.000887891 0.00352271 0.00996209 0.989019
33330 0.00088396 0.00352276 0.00995354 0.98902
33340 0.00087804 0.00352422 0.00994564 0.989016
33350 0.000870332 0.00352695 0.00993777 0.989009
33360 0.000861131 0.00353075 0.00992998 0.989006
33370 0.000850762 0.00353539 0.00992292 0.989004
33380 0.000839523 0.00354057 0.00991748 0.988994
33390 0.000827656 0.00354601 0.00991443 0.988995
33400 0.000815327 0.00355137 0.00991409 0.988993
33410 0.000802637 0.00355636 0.00991619 0.988987
33420 0.000789646 0.00356075 0.00991991 0.988984
33430 0.0007764 0.00356446 0.00992416 0.988982
33440 0.00076296 0.00356763 0.00992797 0.988982
33450 0.000749415 0.00357061 0.00993075 0.988979
33460 0.000735879 0.00357389 0.00993249 0.988975
33470 0.000722489 0.00357804 0.00993366 0.988973
33480 0.000709392 0.00358353 0.00993496 0.988964
33490 0.000696746 0.00359063 0.00993694 0.988959
33500 0.000684719 0.00359933 0.00993975 0.988963
33510 0.000673506 0.0036094 0.00994293 0.988957
33520 0.000663319 0.00362051 0.00994558 0.988958
33530 0.00065437 0.0036323 0.0099466 0.988956
33540 0.000646828 0.00364459 0.00994512 0.988948
33550 0.000640768 0.00365734 0.00994082 0.988946
33560 0.000636131 0.00367068 0.0099341 0.988944
33570 0.000632726 0.00368473 0.00992606 0.988939
33580 0.000630269 0.00369956 0.00991821 0.988932
33590 0.000628474 0.00371505 0.00991219 0.988928
33600 0.000627147 0.00373089 0.00990936 0.98893
33610 0.000626278 0.00374662 0.00991048 0.988923
33620 0.00062607 0.00376177 0.00991583 0.988921
33630 0.000626905 0.00377603 0.00992518 0.988921
33640 0.000629266 0.00378931 0.00993816 0.988917
33650 0.000633595 0.00380189 0.00995461 0.988912
33660 0.000640177 0.00381436 0.00997473 0.988916
33670 0.000649045 0.0038275 0.00999921 0.988907
33680 0.000659946 0.00384212 0.0100291 0.988903
33690 0.000672381 0.00385891 0.0100654 0.988903
33700 0.000685697 0.00387828 0.0101089 0.988895
33710 0.000699225 0.00390033 0.0101595 0.988892
33720 0.000712409 0.0039249 0.0102165 0.988889
33730 0.000724906 0.00395175 0.0102786 0.988887
33740 0.000736616 0.00398067 0.0103439 0.988882
33750 0.000747655 0.00401155 0.0104108 0.988887
33760 0.00075826 0.00404445 0.0104779 0.988877
33770 0.000768681 0.00407942 0.0105445 0.988879
33780 0.000779085 0.00411644 0.0106105 0.98887
33790 0.000789517 0.00415528 0.0106762 0.98887
33800 0.000799911 0.00419549 0.0107423 0.98887
33810 0.000810164 0.00423645 0.0108094 0.98886
33820 0.000820227 0.00427755 0.0108779 0.988861
33830 0.000830163 0.00431832 0.0109478 0.988858
33840 0.000840174 0.00435863 0.0110193 0.98885
33850 0.000850553 0.00439863 0.011092 0.988854
33860 0.000861609 0.00443873 0.0111658 0.988845
33870 0.000873569 0.00447945 0.0112405 0.988842
33880 0.000886508 0.00452126 0.011316 0.988842
33890 0.000900331 0.00456436 0.0113919 0.988838
33900 0.000914807 0.00460868 0.0114679 0.98883
33910 0.000929651 0.00465383 0.0115433 0.98883
33920 0.000944619 0.00469925 0.0116174 0.98883
33930 0.000959586 0.00474431 0.0116892 0.988829
33940 0.000974569 0.00478852 0.011758 0.98882
33950 0.000989705 0.00483169 0.0118236 0.988815
33960 0.00100517 0.00487387 0.011886 0.988817
33970 0.00102108 0.00491533 0.0119462 0.98881
33980 0.00103743 0.0049564 0.0120052 0.988807
33990 0.00105405 0.00499727 0.0120645 0.988806
34000 0.00107068 0.00503784 0.0121252 0.988796
34010 0.00108704 0.00507771 0.0121883 0.988796
34020 0.00110299 0.00511625 0.0122544 0.988796
34030 0.00111864 0.00515283 0.0123233 0.988795
34040 0.00113432 0.00518696 0.0123951 0.988795
34050 0.0011506 0.00521853 0.0124695 0.988785
34060 0.00116804 0.00524777 0.0125463 0.988781
34070 0.00118711 0.00527529 0.0126256 0.988779
34080 0.00120799 0.00530182 0.0127076 0.988775
34090 0.0012305 0.00532813 0.0127921 0.988771
34100 0.00125416 0.00535484 0.0128791 0.988771
34110 0.00127831 0.0053824 0.0129682 0.988771
34120 0.00130233 0.00541111 0.0130588 0.988763
34130 0.00132573 0.00544116 0.01315 0.988762
34140 0.00134833 0.00547278 0.0132413 0.98876
34150 0.00137023 0.0055063 0.0133318 0.98876
34160 0.00139173 0.00554218 0.0134212 0.988753
34170 0.00141324 0.00558098 0.0135092 0.988749
34180 0.00143508 0.00562327 0.013596 0.988746
34190 0.00145742 0.00566951 0.0136815 0.988744
34200 0.00148026 0.00571996 0.0137661 0.988744
34210 0.00150342 0.00577463 0.0138499 0.988738
34220 0.00152671 0.00583322 0.0139328 0.988735
34230 0.00154997 0.00589526 0.0140151 0.988729
34240 0.00157319 0.00596017 0.0140967 0.988728
34250 0.00159649 0.00602743 0.0141777 0.98872
34260 0.00162009 0.00609663 0.0142584 0.988721
34270 0.00164416 0.00616751 0.0143389 0.988716
34280 0.00166872 0.00623987 0.0144195 0.988712
34290 0.00169357 0.00631346 0.0145003 0.988714
34300 0.00171824 0.00638791 0.014581 0.988706
34310 0.00174212 0.00646265 0.0146613 0.988704
34320 0.00176457 0.00653696 0.0147404 0.988704
34330 0.00178509 0.00661015 0.0148175 0.988696
34340 0.00180346 0.00668164 0.014892 0.988698
34350 0.00181976 0.00675112 0.0149633 0.988694
34360 0.00183434 0.00681855 0.0150316 0.988693
34370 0.00184771 0.00688414 0.0150971 0.988686
34380 0.00186035 0.00694823 0.0151607 0.988682
34390 0.00187267 0.00701113 0.0152232 0.988679
34400 0.00188487 0.00707298 0.0152854 0.988676
34410 0.00189698 0.0071337 0.0153478 0.988673
34420 0.00190897 0.00719297 0.0154108 0.988672
34430 0.0019208 0.00725035 0.015474 0.988667
34440 0.00193253 0.00730539 0.0155372 0.988664
34450 0.00194435 0.0073577 0.0155998 0.988659
34460 0.00195654 0.00740714 0.0156612 0.988657
34470 0.00196938 0.00745376 0.0157207 0.988654
34480 0.00198303 0.00749782 0.0157779 0.988652
34490 0.0019974 0.00753967 0.0158322 0.98865
34500 0.00201211 0.00757972 0.0158831 0.988639
34510 0.00202652 0.00761828 0.0159299 0.98864
34520 0.00203988 0.00765564 0.0159719 0.988636
34530 0.00205148 0.00769203 0.0160082 0.988633
34540 0.00206085 0.00772775 0.0160383 0.988636
34550 0.00206785 0.00776322 0.0160616 0.98863
34560 0.00207269 0.00779894 0.0160783 0.98863
34570 0.00207586 0.00783549 0.0160886 0.988628
34580 0.00207794 0.00787339 0.0160937 0.988621
34590 0.00207947 0.007913 0.0160947 0.988619
34600 0.00208081 0.00795441 0.0160929 0.988614
34610 0.00208211 0.0079974 0.0160897 0.988609
34620 0.00208333 0.00804157 0.0160862 0.988609
34630 0.0020844 0.00808635 0.0160835 0.988602
34640 0.0020853 0.00813126 0.0160823 0.988601
34650 0.00208618 0.00817591 0.0160834 0.988601
34660 0.00208737 0.00822007 0.0160875 0.988596
34670 0.0020893 0.00826363 0.0160949 0.988588
34680 0.00209244 0.00830658 0.0161063 0.988591
34690 0.00209712 0.00834887 0.0161218 0.988585
34700 0.00210352 0.0083904 0.0161414 0.988583
34710 0.00211154 0.00843102 0.0161648 0.988585
34720 0.00212088 0.00847053 0.0161913 0.988576
34730 0.00213113 0.00850879 0.0162204 0.988574
34740 0.00214191 0.00854572 0.0162513 0.988568
34750 0.0021529 0.0085814 0.0162832 0.988567
34760 0.00216402 0.00861602 0.0163155 0.988565
34770 0.00217531 0.00864989 0.0163478 0.98856
34780 0.00218694 0.00868337 0.0163798 0.988559
34790 0.00219905 0.00871672 0.0164112 0.988557
34800 0.00221166 0.00875012 0.0164422 0.988551
34810 0.00222456 0.00878347 0.0164725 0.988546
34820 0.00223738 0.0088165 0.016502 0.988543
34830 0.00224965 0.00884878 0.0165305 0.988534
34840 0.0022609 0.00887984 0.0165575 0.988535
34850 0.00227083 0.00890928 0.0165827 0.988534
34860 0.00227933 0.00893685 0.0166059 0.988528
34870 0.00228648 0.00896249 0.0166271 0.988528
34880 0.00229245 0.00898627 0.0166465 0.988526
34890 0.0022974 0.00900825 0.0166642 0.988522
34900 0.00230134 0.00902842 0.0166805 0.988519
34910 0.00230408 0.00904667 0.0166954 0.988514
34920 0.00230524 0.00906275 0.0167086 0.988516
34930 0.00230433 0.00907632 0.0167195 0.988514
34940 0.00230092 0.0090871 0.0167276 0.988509
34950 0.00229472 0.00909486 0.0167323 0.988499
34960 0.0022857 0.00909954 0.0167331 0.988499
34970 0.00227415 0.00910122 0.01673 0.988494
34980 0.00226061 0.00910005 0.0167231 0.988493
34990 0.00224578 0.00909622 0.0167129 0.98849
35000 0.00223039 0.00908981 0.0167001 0.988485
35010 0.00221503 0.00908077 0.0166854 0.988484
35020 0.0022001 0.00906891 0.0166694 0.98848
35030 0.00218576 0.00905399 0.0166529 0.98848
35040 0.00217199 0.0090358 0.0166363 0.988474
35050 0.0021587 0.00901438 0.0166201 0.988472
35060 0.00214585 0.00899006 0.0166047 0.988467
35070 0.00213349 0.00896353 0.0165904 0.988464
35080 0.00212184 0.00893571 0.0165775 0.988457
35090 0.00211118 0.00890762 0.0165662 0.988463
35100 0.00210177 0.00888018 0.0165565 0.988455
35110 0.00209375 0.00885407 0.0165481 0.988453
35120 0.00208703 0.00882963 0.0165404 0.988447
35130 0.00208128 0.00880694 0.0165327 0.988444
35140 0.00207601 0.00878592 0.016524 0.988442
35150 0.00207063 0.00876646 0.0165136 0.988437
35160 0.00206462 0.00874852 0.016501 0.988434
35170 0.00205762 0.00873214 0.016486 0.988432
35180 0.00204948 0.00871737 0.0164687 0.988426
35190 0.0020403 0.00870419 0.0164495 0.988424
35200 0.00203036 0.00869245 0.0164284 0.988423
35210 0.00202001 0.0086818 0.0164057 0.988419
35220 0.00200961 0.00867174 0.0163813 0.988416
35230 0.0019994 0.00866167 0.016355 0.988421
35240 0.00198955 0.00865096 0.0163269 0.98841
35250 0.00198011 0.00863915 0.0162969 0.988409
35260 0.00197112 0.00862589 0.016265 0.988408
35270 0.00196266 0.00861106 0.0162316 0.988406
35280 0.00195487 0.00859471 0.016197 0.988398
35290 0.00194797 0.00857702 0.0161618 0.988393
35300 0.00194215 0.00855814 0.0161261 0.988387
35310 0.0019375 0.00853814 0.0160903 0.988391
35320 0.00193392 0.00851693 0.0160544 0.988386
35330 0.00193109 0.00849425 0.0160182 0.988382
35340 0.0019285 0.00846976 0.0159813 0.98838
35350 0.00192555 0.00844316 0.0159435 0.988375
35360 0.00192169 0.00841429 0.0159041 0.988368
35370 0.00191651 0.00838324 0.0158631 0.988369
35380 0.00190982 0.00835025 0.0158204 0.988369
35390 0.00190169 0.00831564 0.0157761 0.988364
35400 0.00189238 0.00827968 0.0157304 0.988361
35410 0.00188234 0.00824243 0.0156836 0.988358
35420 0.00187208 0.0082038 0.0156359 0.988357
35430 0.00186217 0.00816355 0.0155873 0.988351
35440 0.00185309 0.00812142 0.0155376 0.988347
