# x y rho R
2 8 0.000257043 1
3 8 0.000292811 1
4 8 0.000257993 1
5 8 0.000225612 1
6 8 0.00021807 1
7 8 0.000201527 1
8 8 0.000168583 1
9 8 0.000127091 1
10 8 9.1761e-05 1
11 8 6.44119e-05 1
12 8 4.39271e-05 1
13 8 2.98221e-05 1
14 8 1.9723e-05 1
15 8 1.2038e-05 1
16 8 6.76502e-06 1
17 8 4.63589e-06 1
18 8 4.87893e-06 1
19 8 6.18085e-06 1
20 8 7.77967e-06 1
21 8 9.5421e-06 1
22 8 1.05074e-05 1
23 8 1.10531e-05 1
24 8 1.22199e-05 1
25 8 1.39762e-05 1
26 8 1.51107e-05 1
27 8 1.60725e-05 1
28 8 1.67936e-05 1
29 8 1.58239e-05 1
30 8 1.25366e-05 1
31 8 8.2305e-06 1
32 8 4.81871e-06 1
33 8 3.05217e-06 1
34 8 2.52497e-06 1
35 8 2.45327e-06 1
36 8 2.3479e-06 1
37 8 2.06441e-06 1
38 8 1.77134e-06 1
39 8 1.59299e-06 1
40 8 1.53898e-06 1
41 8 1.57499e-06 1
42 8 1.65513e-06 1
43 8 1.70437e-06 1
44 8 1.71142e-06 1
45 8 1.6822e-06 1
46 8 1.66058e-06 1
47 8 1.67361e-06 1
48 8 1.71971e-06 1
49 8 1.78497e-06 1
50 8 1.88531e-06 1
51 8 2.04516e-06 1
52 8 2.24979e-06 1
53 8 2.46118e-06 1
54 8 2.63653e-06 1
55 8 2.76676e-06 1
56 8 2.85521e-06 1
57 8 2.92589e-06 1
58 8 2.99303e-06 1
59 8 3.07227e-06 1
60 8 3.15883e-06 1
61 8 3.25935e-06 1
62 8 3.36406e-06 1
63 8 3.47563e-06 1
64 8 3.58307e-06 1
65 8 3.68647e-06 1
66 8 3.77322e-06 1
67 8 3.84549e-06 1
68 8 3.89435e-06 1
69 8 3.9239e-06 1
70 8 3.92699e-06 1
71 8 3.91782e-06 1
72 8 3.89654e-06 1
73 8 3.87678e-06 1
74 8 3.86837e-06 1
75 8 3.89679e-06 1
76 8 3.97005e-06 1
77 8 4.11228e-06 1
78 8 4.34328e-06 1
79 8 4.70314e-06 1
80 8 5.26207e-06 1
81 8 6.13176e-06 1
82 8 7.4564e-06 1
83 8 9.37891e-06 1
84 8 1.2042e-05 1
85 8 1.54964e-05 1
86 8 1.966e-05 1
87 8 2.4183e-05 1
88 8 2.84965e-05 1
89 8 3.18393e-05 1
90 8 3.35162e-05 1
91 8 3.29562e-05 1
92 8 3.0311e-05 1
93 8 2.66148e-05 1
94 8 2.34776e-05 1
95 8 2.25711e-05 1
96 8 2.59236e-05 1
97 8 3.5277e-05 1
98 8 5.08083e-05 1
99 8 6.91142e-05 1
100 8 8.48781e-05 1
101 8 9.60887e-05 1
102 8 0.000102557 1
103 8 0.00010577 1
104 8 0.000107372 1
105 8 0.000103874 1
106 8 9.14893e-05 1
107 8 8.24488e-05 1
108 8 8.11987e-05 1
109 8 7.83069e-05 1
110 8 7.09797e-05 1
111 8 5.36105e-05 1
112 8 3.69441e-05 1
113 8 4.8338e-05 1
114 8 0.000106827 1
115 8 0.000178786 1
116 8 0.000225373 1
117 8 0.000242798 1
118 8 0.000248662 1
119 8 0.0002458 1
120 8 0.000223814 1
121 8 0.000195891 1
122 8 0.000181531 1
123 8 0.000171119 1
124 8 0.000158603 1
125 8 0.000156721 1
126 8 0.000150486 1
127 8 0.000150813 1
0 9 0.000101938 1
1 9 0.000124171 1
2 9 0.000158681 1
3 9 0.000225155 1
4 9 0.0002534 1
5 9 0.000224452 1
6 9 0.000212646 1
7 9 0.000208038 1
8 9 0.000186152 1
9 9 0.000150909 1
10 9 0.000113152 1
11 9 8.21459e-05 1
12 9 5.56681e-05 1
13 9 3.69636e-05 1
14 9 2.43187e-05 1
15 9 1.49704e-05 1
16 9 8.24765e-06 1
17 9 3.92031e-06 1
18 9 2.76678e-06 1
19 9 3.99116e-06 1
20 9 6.03916e-06 1
21 9 7.50011e-06 1
22 9 8.97756e-06 1
23 9 1.13024e-05 1
24 9 1.3983e-05 1
25 9 1.62246e-05 1
26 9 1.82524e-05 1
27 9 1.90964e-05 1
28 9 1.82553e-05 1
29 9 1.70472e-05 1
30 9 1.61256e-05 1
31 9 1.44836e-05 1
32 9 1.13225e-05 1
33 9 7.63483e-06 1
34 9 4.84428e-06 1
35 9 3.45334e-06 1
36 9 3.07183e-06 1
37 9 3.04553e-06 1
38 9 2.988e-06 1
39 9 2.77399e-06 1
40 9 2.49855e-06 1
41 9 2.22292e-06 1
42 9 2.00156e-06 1
43 9 1.82314e-06 1
44 9 1.69221e-06 1
45 9 1.61448e-06 1
46 9 1.59635e-06 1
47 9 1.6223e-06 1
48 9 1.73357e-06 1
49 9 1.9433e-06 1
50 9 2.21568e-06 1
51 9 2.46836e-06 1
52 9 2.68159e-06 1
53 9 2.85666e-06 1
54 9 3.02351e-06 1
55 9 3.18282e-06 1
56 9 3.34347e-06 1
57 9 3.49328e-06 1
58 9 3.64135e-06 1
59 9 3.77887e-06 1
60 9 3.91747e-06 1
61 9 4.04633e-06 1
62 9 4.17051e-06 1
63 9 4.27855e-06 1
64 9 4.37701e-06 1
65 9 4.45797e-06 1
66 9 4.52845e-06 1
67 9 4.58223e-06 1
68 9 4.63035e-06 1
69 9 4.66653e-06 1
70 9 4.69884e-06 1
71 9 4.71606e-06 1
72 9 4.72558e-06 1
73 9 4.71638e-06 1
74 9 4.69699e-06 1
75 9 4.6585e-06 1
76 9 4.63559e-06 1
77 9 4.65403e-06 1
78 9 4.79171e-06 1
79 9 5.13015e-06 1
80 9 5.80261e-06 1
81 9 6.92197e-06 1
82 9 8.64053e-06 1
83 9 1.10713e-05 1
84 9 1.4321e-05 1
85 9 1.83611e-05 1
86 9 2.30364e-05 1
87 9 2.79019e-05 1
88 9 3.23136e-05 1
89 9 3.54703e-05 1
90 9 3.68947e-05 1
91 9 3.65298e-05 1
92 9 3.49108e-05 1
93 9 3.3129e-05 1
94 9 3.3104e-05 1
95 9 3.64921e-05 1
96 9 4.38338e-05 1
97 9 5.46403e-05 1
98 9 6.87372e-05 1
99 9 8.53552e-05 1
100 9 0.000103338 1
101 9 0.000118555 1
102 9 0.00012796 1
103 9 0.000131471 1
104 9 0.000126645 1
105 9 0.000114539 1
106 9 0.000106984 1
107 9 0.000113424 1
108 9 0.000118882 1
109 9 0.000111105 1
110 9 8.22828e-05 1
111 9 4.84186e-05 1
112 9 4.05067e-05 1
113 9 6.88207e-05 1
114 9 0.000107594 1
115 9 0.000138472 1
116 9 0.000164354 1
117 9 0.000189867 1
118 9 0.000208923 1
119 9 0.000217925 1
120 9 0.00021746 1
121 9 0.000207511 1
122 9 0.000194361 1
123 9 0.000177358 1
124 9 0.000149889 1
125 9 0.000116553 1
126 9 9.86048e-05 1
127 9 9.24614e-05 1
0 10 5.82301e-05 1
1 10 7.37406e-05 1
2 10 9.86714e-05 1
3 10 0.000151213 1
4 10 0.00022377 1
5 10 0.000235598 1
6 10 0.000211189 1
7 10 0.000207774 1
8 10 0.0001993 1
9 10 0.000174031 1
10 10 0.000137732 1
11 10 0.000101505 1
12 10 7.06245e-05 1
13 10 4.5869e-05 1
14 10 2.91311e-05 1
15 10 1.77191e-05 1
16 10 9.61237e-06 1
17 10 4.57038e-06 1
18 10 2.18084e-06 1
19 10 2.17497e-06 1
20 10 3.87777e-06 1
21 10 6.40844e-06 1
22 10 9.21772e-06 1
23 10 1.20713e-05 1
24 10 1.46766e-05 1
25 10 1.70624e-05 1
26 10 1.86771e-05 1
27 10 1.93089e-05 1
28 10 1.91916e-05 1
29 10 1.84084e-05 1
30 10 1.76087e-05 1
31 10 1.71683e-05 1
32 10 1.65734e-05 1
33 10 1.47031e-05 1
34 10 1.16164e-05 1
35 10 8.33644e-06 1
36 10 5.84712e-06 1
37 10 4.48793e-06 1
38 10 3.98132e-06 1
39 10 3.84943e-06 1
40 10 3.68954e-06 1
41 10 3.3686e-06 1
42 10 2.8912e-06 1
43 10 2.43851e-06 1
44 10 2.11543e-06 1
45 10 1.98297e-06 1
46 10 2.0567e-06 1
47 10 2.33114e-06 1
48 10 2.67778e-06 1
49 10 2.99477e-06 1
50 10 3.25651e-06 1
51 10 3.50118e-06 1
52 10 3.72362e-06 1
53 10 3.92362e-06 1
54 10 4.09719e-06 1
55 10 4.27027e-06 1
56 10 4.4583e-06 1
57 10 4.67206e-06 1
58 10 4.90213e-06 1
59 10 5.1296e-06 1
60 10 5.3387e-06 1
61 10 5.52703e-06 1
62 10 5.69136e-06 1
63 10 5.83497e-06 1
64 10 5.9585e-06 1
65 10 6.06271e-06 1
66 10 6.14755e-06 1
67 10 6.20771e-06 1
68 10 6.24506e-06 1
69 10 6.26005e-06 1
70 10 6.25334e-06 1
71 10 6.22814e-06 1
72 10 6.18765e-06 1
73 10 6.13727e-06 1
74 10 6.0803e-06 1
75 10 6.037e-06 1
76 10 6.01745e-06 1
77 10 6.06879e-06 1
78 10 6.24126e-06 1
79 10 6.6439e-06 1
80 10 7.40557e-06 1
81 10 8.74518e-06 1
82 10 1.0861e-05 1
83 10 1.39639e-05 1
84 10 1.80918e-05 1
85 10 2.31126e-05 1
86 10 2.85665e-05 1
87 10 3.39745e-05 1
88 10 3.8792e-05 1
89 10 4.26682e-05 1
90 10 4.52046e-05 1
91 10 4.66234e-05 1
92 10 4.76816e-05 1
93 10 4.95118e-05 1
94 10 5.26086e-05 1
95 10 5.71333e-05 1
96 10 6.2826e-05 1
97 10 6.99632e-05 1
98 10 7.88394e-05 1
99 10 9.01111e-05 1
100 10 0.000104964 1
101 10 0.000123298 1
102 10 0.000142389 1
103 10 0.00015435 1
104 10 0.000154056 1
105 10 0.00014743 1
106 10 0.000151934 1
107 10 0.000156033 1
108 10 0.000141678 1
109 10 0.000101878 1
110 10 5.43762e-05 1
111 10 3.6015e-05 1
112 10 4.83739e-05 1
113 10 7.09003e-05 1
114 10 8.84543e-05 1
115 10 0.000106205 1
116 10 0.000131366 1
117 10 0.000160711 1
118 10 0.000182905 1
119 10 0.000190777 1
120 10 0.000190406 1
121 10 0.000190768 1
122 10 0.000189258 1
123 10 0.000176698 1
124 10 0.000143082 1
125 10 9.60196e-05 1
126 10 6.09472e-05 1
127 10 5.18508e-05 1
0 11 2.75773e-05 1
1 11 3.89541e-05 1
2 11 6.32092e-05 1
3 11 0.000100695 1
4 11 0.000173051 1
5 11 0.000235853 1
6 11 0.000222118 1
7 11 0.000204548 1
8 11 0.000206579 1
9 11 0.000193704 1
10 11 0.000162607 1
11 11 0.000122886 1
12 11 8.81368e-05 1
13 11 5.74338e-05 1
14 11 3.47037e-05 1
15 11 2.01702e-05 1
16 11 1.11558e-05 1
17 11 5.94863e-06 1
18 11 3.29055e-06 1
19 11 2.66082e-06 1
20 11 3.48923e-06 1
21 11 5.58427e-06 1
22 11 8.61928e-06 1
23 11 1.16411e-05 1
24 11 1.43423e-05 1
25 11 1.63042e-05 1
26 11 1.72434e-05 1
27 11 1.74394e-05 1
28 11 1.77764e-05 1
29 11 1.86965e-05 1
30 11 1.94565e-05 1
31 11 1.95456e-05 1
32 11 1.9335e-05 1
33 11 1.92806e-05 1
34 11 1.85842e-05 1
35 11 1.63289e-05 1
36 11 1.2809e-05 1
37 11 9.2323e-06 1
38 11 6.55031e-06 1
39 11 5.04668e-06 1
40 11 4.39524e-06 1
41 11 4.13916e-06 1
42 11 3.95501e-06 1
43 11 3.73373e-06 1
44 11 3.57025e-06 1
45 11 3.59341e-06 1
46 11 3.74756e-06 1
47 11 3.9425e-06 1
48 11 4.15365e-06 1
49 11 4.38647e-06 1
50 11 4.58267e-06 1
51 11 4.73662e-06 1
52 11 4.86847e-06 1
53 11 5.02966e-06 1
54 11 5.21655e-06 1
55 11 5.41969e-06 1
56 11 5.58939e-06 1
57 11 5.72408e-06 1
58 11 5.81478e-06 1
59 11 5.89181e-06 1
60 11 5.95689e-06 1
61 11 6.03244e-06 1
62 11 6.10334e-06 1
63 11 6.18365e-06 1
64 11 6.2575e-06 1
65 11 6.3392e-06 1
66 11 6.41348e-06 1
67 11 6.4936e-06 1
68 11 6.56572e-06 1
69 11 6.644e-06 1
70 11 6.7091e-06 1
71 11 6.77323e-06 1
72 11 6.81564e-06 1
73 11 6.8603e-06 1
74 11 6.89326e-06 1
75 11 6.94505e-06 1
76 11 7.03545e-06 1
77 11 7.24567e-06 1
78 11 7.66695e-06 1
79 11 8.48446e-06 1
80 11 9.89571e-06 1
81 11 1.21343e-05 1
82 11 1.53481e-05 1
83 11 1.96075e-05 1
84 11 2.48464e-05 1
85 11 3.09632e-05 1
86 11 3.77237e-05 1
87 11 4.47068e-05 1
88 11 5.12888e-05 1
89 11 5.70754e-05 1
90 11 6.19417e-05 1
91 11 6.58077e-05 1
92 11 6.82692e-05 1
93 11 6.92531e-05 1
94 11 6.93154e-05 1
95 11 6.93647e-05 1
96 11 6.98107e-05 1
97 11 7.11931e-05 1
98 11 7.4922e-05 1
99 11 8.44443e-05 1
100 11 0.000101486 1
101 11 0.000124785 1
102 11 0.000149601 1
103 11 0.000167154 1
104 11 0.000169393 1
105 11 0.000168323 1
106 11 0.000164842 1
107 11 0.000138398 1
108 11 9.43458e-05 1
109 11 5.24422e-05 1
110 11 3.50037e-05 1
111 11 3.75781e-05 1
112 11 5.64117e-05 1
113 11 7.99823e-05 1
114 11 0.000100144 1
115 11 0.000120901 1
116 11 0.000141529 1
117 11 0.000158994 1
118 11 0.000170282 1
119 11 0.000170571 1
120 11 0.000163813 1
121 11 0.000161279 1
122 11 0.000168208 1
123 11 0.000167646 1
124 11 0.000140923 1
125 11 9.66157e-05 1
126 11 5.46927e-05 1
127 11 3.09331e-05 1
0 12 1.65557e-05 1
1 12 1.91428e-05 1
2 12 3.70371e-05 1
3 12 6.99013e-05 1
4 12 0.000125855 1
5 12 0.000206392 1
6 12 0.000234865 1
7 12 0.000209888 1
8 12 0.000206968 1
9 12 0.00020674 1
10 12 0.000184144 1
11 12 0.000146752 1
12 12 0.00010643 1
13 12 7.12856e-05 1
14 12 4.26418e-05 1
15 12 2.45556e-05 1
16 12 1.42176e-05 1
17 12 8.47292e-06 1
18 12 5.62185e-06 1
19 12 4.39831e-06 1
20 12 4.6036e-06 1
21 12 5.14276e-06 1
22 12 6.21873e-06 1
23 12 8.42002e-06 1
24 12 1.11822e-05 1
25 12 1.34861e-05 1
26 12 1.5025e-05 1
27 12 1.62363e-05 1
28 12 1.7243e-05 1
29 12 1.8074e-05 1
30 12 1.91169e-05 1
31 12 2.0433e-05 1
32 12 2.149e-05 1
33 12 2.18662e-05 1
34 12 2.1765e-05 1
35 12 2.13098e-05 1
36 12 1.9869e-05 1
37 12 1.69575e-05 1
38 12 1.30846e-05 1
39 12 9.3331e-06 1
40 12 6.57899e-06 1
41 12 5.07507e-06 1
42 12 4.63837e-06 1
43 12 4.88953e-06 1
44 12 5.4116e-06 1
45 12 5.83403e-06 1
46 12 6.13019e-06 1
47 12 6.28472e-06 1
48 12 6.32561e-06 1
49 12 6.26192e-06 1
50 12 6.20635e-06 1
51 12 6.17541e-06 1
52 12 6.17311e-06 1
53 12 6.14679e-06 1
54 12 6.0926e-06 1
55 12 6.0135e-06 1
56 12 5.94518e-06 1
57 12 5.88862e-06 1
58 12 5.84837e-06 1
59 12 5.80254e-06 1
60 12 5.75378e-06 1
61 12 5.69856e-06 1
62 12 5.66137e-06 1
63 12 5.64648e-06 1
64 12 5.67668e-06 1
65 12 5.74866e-06 1
66 12 5.87503e-06 1
67 12 6.04105e-06 1
68 12 6.25638e-06 1
69 12 6.50248e-06 1
70 12 6.79022e-06 1
71 12 7.1027e-06 1
72 12 7.45086e-06 1
73 12 7.81245e-06 1
74 12 8.20367e-06 1
75 12 8.60844e-06 1
76 12 9.07266e-06 1
77 12 9.63402e-06 1
78 12 1.04368e-05 1
79 12 1.16282e-05 1
80 12 1.35037e-05 1
81 12 1.63557e-05 1
82 12 2.06053e-05 1
83 12 2.64822e-05 1
84 12 3.4122e-05 1
85 12 4.31269e-05 1
86 12 5.29697e-05 1
87 12 6.27777e-05 1
88 12 7.17834e-05 1
89 12 7.8751e-05 1
90 12 8.26902e-05 1
91 12 8.30285e-05 1
92 12 8.05921e-05 1
93 12 7.63796e-05 1
94 12 7.12888e-05 1
95 12 6.59278e-05 1
96 12 6.24665e-05 1
97 12 6.29447e-05 1
98 12 6.87967e-05 1
99 12 8.06234e-05 1
100 12 9.89393e-05 1
101 12 0.000123954 1
102 12 0.000146968 1
103 12 0.000154078 1
104 12 0.000145919 1
105 12 0.000136551 1
106 12 0.000110535 1
107 12 7.62388e-05 1
108 12 4.97514e-05 1
109 12 4.0957e-05 1
110 12 4.69036e-05 1
111 12 6.6014e-05 1
112 12 9.74423e-05 1
113 12 0.000129768 1
114 12 0.000157087 1
115 12 0.000175227 1
116 12 0.000185245 1
117 12 0.000183592 1
118 12 0.000171234 1
119 12 0.000155335 1
120 12 0.000141799 1
121 12 0.000134203 1
122 12 0.000137035 1
123 12 0.00014938 1
124 12 0.000147388 1
125 12 0.000116441 1
126 12 7.28416e-05 1
127 12 3.49081e-05 1
0 13 2.68766e-05 1
1 13 1.5978e-05 1
2 13 2.36935e-05 1
3 13 4.8513e-05 1
4 13 9.0908e-05 1
5 13 0.000159636 1
6 13 0.000227366 1
7 13 0.000224585 1
8 13 0.00020656 1
9 13 0.000210876 1
10 13 0.000200469 1
11 13 0.000168028 1
12 13 0.000125441 1
13 13 8.75694e-05 1
14 13 5.53147e-05 1
15 13 3.30144e-05 1
16 13 2.04072e-05 1
17 13 1.32782e-05 1
18 13 8.9967e-06 1
19 13 6.88834e-06 1
20 13 5.70805e-06 1
21 13 4.97491e-06 1
22 13 5.11107e-06 1
23 13 5.98149e-06 1
24 13 7.38938e-06 1
25 13 9.36461e-06 1
26 13 1.1722e-05 1
27 13 1.41554e-05 1
28 13 1.63706e-05 1
29 13 1.82308e-05 1
30 13 1.95188e-05 1
31 13 2.04421e-05 1
32 13 2.1378e-05 1
33 13 2.2159e-05 1
34 13 2.23886e-05 1
35 13 2.20586e-05 1
36 13 2.16316e-05 1
37 13 2.11043e-05 1
38 13 1.98899e-05 1
39 13 1.75058e-05 1
40 13 1.43359e-05 1
41 13 1.10984e-05 1
42 13 8.50078e-06 1
43 13 6.83719e-06 1
44 13 6.22282e-06 1
45 13 6.42098e-06 1
46 13 7.01317e-06 1
47 13 7.60776e-06 1
48 13 8.04901e-06 1
49 13 8.25456e-06 1
50 13 8.23623e-06 1
51 13 8.03457e-06 1
52 13 7.7484e-06 1
53 13 7.44783e-06 1
54 13 7.19337e-06 1
55 13 6.97412e-06 1
56 13 6.78248e-06 1
57 13 6.5873e-06 1
58 13 6.41741e-06 1
59 13 6.27941e-06 1
60 13 6.19911e-06 1
61 13 6.16458e-06 1
62 13 6.18219e-06 1
63 13 6.23445e-06 1
64 13 6.32993e-06 1
65 13 6.46145e-06 1
66 13 6.6514e-06 1
67 13 6.90452e-06 1
68 13 7.24731e-06 1
69 13 7.6777e-06 1
70 13 8.20625e-06 1
71 13 8.80785e-06 1
72 13 9.47433e-06 1
73 13 1.01781e-05 1
74 13 1.09034e-05 1
75 13 1.16202e-05 1
76 13 1.23294e-05 1
77 13 1.30698e-05 1
78 13 1.39979e-05 1
79 13 1.54371e-05 1
80 13 1.79302e-05 1
81 13 2.21364e-05 1
82 13 2.86874e-05 1
83 13 3.78937e-05 1
84 13 4.94919e-05 1
85 13 6.24332e-05 1
86 13 7.49258e-05 1
87 13 8.47679e-05 1
88 13 9.02967e-05 1
89 13 9.11687e-05 1
90 13 8.83735e-05 1
91 13 8.31717e-05 1
92 13 7.63439e-05 1
93 13 6.86099e-05 1
94 13 6.14379e-05 1
95 13 5.64338e-05 1
96 13 5.43601e-05 1
97 13 5.57378e-05 1
98 13 6.26228e-05 1
99 13 7.58206e-05 1
100 13 9.37879e-05 1
101 13 0.000109393 1
102 13 0.000113446 1
103 13 0.000102669 1
104 13 9.32616e-05 1
105 13 8.64809e-05 1
106 13 7.61321e-05 1
107 13 6.63978e-05 1
108 13 5.79965e-05 1
109 13 6.49843e-05 1
110 13 8.97985e-05 1
111 13 0.000131199 1
112 13 0.000175733 1
113 13 0.000214749 1
114 13 0.000241022 1
115 13 0.000252968 1
116 13 0.000246348 1
117 13 0.000220098 1
118 13 0.000183701 1
119 13 0.000150915 1
120 13 0.000122894 1
121 13 0.000105514 1
122 13 0.000106059 1
123 13 0.000123192 1
124 13 0.000144521 1
125 13 0.000143178 1
126 13 0.000108289 1
127 13 6.10536e-05 1
0 14 5.72621e-05 1
1 14 3.04578e-05 1
2 14 2.53138e-05 1
3 14 3.84811e-05 1
4 14 6.81026e-05 1
5 14 0.000117245 1
6 14 0.00019351 1
7 14 0.000235667 1
8 14 0.000213195 1
9 14 0.000206297 1
10 14 0.000207559 1
11 14 0.000184809 1
12 14 0.000145651 1
13 14 0.000105665 1
14 14 7.36628e-05 1
15 14 4.73818e-05 1
16 14 3.05731e-05 1
17 14 2.0016e-05 1
18 14 1.38486e-05 1
19 14 9.9022e-06 1
20 14 6.59179e-06 1
21 14 5.14129e-06 1
22 14 4.90739e-06 1
23 14 5.13917e-06 1
24 14 5.67674e-06 1
25 14 6.76165e-06 1
26 14 8.46581e-06 1
27 14 1.07047e-05 1
28 14 1.33964e-05 1
29 14 1.61759e-05 1
30 14 1.87528e-05 1
31 14 2.05544e-05 1
32 14 2.1304e-05 1
33 14 2.13724e-05 1
34 14 2.14446e-05 1
35 14 2.1623e-05 1
36 14 2.17825e-05 1
37 14 2.18667e-05 1
38 14 2.1989e-05 1
39 14 2.18428e-05 1
40 14 2.06905e-05 1
41 14 1.82801e-05 1
42 14 1.50775e-05 1
43 14 1.19311e-05 1
44 14 9.43642e-06 1
45 14 7.85921e-06 1
46 14 7.15189e-06 1
47 14 7.10885e-06 1
48 14 7.38423e-06 1
49 14 7.76984e-06 1
50 14 8.10956e-06 1
51 14 8.38508e-06 1
52 14 8.53441e-06 1
53 14 8.58591e-06 1
54 14 8.49961e-06 1
55 14 8.36828e-06 1
56 14 8.20968e-06 1
57 14 8.11795e-06 1
58 14 8.06292e-06 1
59 14 8.08866e-06 1
60 14 8.13841e-06 1
61 14 8.25539e-06 1
62 14 8.39016e-06 1
63 14 8.59524e-06 1
64 14 8.81704e-06 1
65 14 9.10276e-06 1
66 14 9.39027e-06 1
67 14 9.72632e-06 1
68 14 1.00545e-05 1
69 14 1.04417e-05 1
70 14 1.08439e-05 1
71 14 1.1345e-05 1
72 14 1.18951e-05 1
73 14 1.25623e-05 1
74 14 1.32992e-05 1
75 14 1.42295e-05 1
76 14 1.54118e-05 1
77 14 1.71629e-05 1
78 14 1.97402e-05 1
79 14 2.36186e-05 1
80 14 2.90654e-05 1
81 14 3.64037e-05 1
82 14 4.54833e-05 1
83 14 5.59605e-05 1
84 14 6.68214e-05 1
85 14 7.69823e-05 1
86 14 8.5016e-05 1
87 14 9.00917e-05 1
88 14 9.12591e-05 1
89 14 8.82612e-05 1
90 14 8.11998e-05 1
91 14 7.18474e-05 1
92 14 6.24513e-05 1
93 14 5.50674e-05 1
94 14 4.99137e-05 1
95 14 4.70024e-05 1
96 14 4.615e-05 1
97 14 4.85233e-05 1
98 14 5.45404e-05 1
99 14 6.28249e-05 1
100 14 7.02902e-05 1
101 14 7.15236e-05 1
102 14 6.33499e-05 1
103 14 5.77544e-05 1
104 14 6.74147e-05 1
105 14 7.69447e-05 1
106 14 8.21643e-05 1
107 14 8.16018e-05 1
108 14 8.93444e-05 1
109 14 0.000110446 1
110 14 0.000153404 1
111 14 0.000215378 1
112 14 0.000271447 1
113 14 0.000312133 1
114 14 0.000333951 1
115 14 0.000329179 1
116 14 0.000300025 1
117 14 0.000258036 1
118 14 0.000207383 1
119 14 0.000151593 1
120 14 0.000105196 1
121 14 7.79238e-05 1
122 14 7.51599e-05 1
123 14 9.41928e-05 1
124 14 0.000126895 1
125 14 0.00015289 1
126 14 0.000144959 1
127 14 0.000102338 1
0 15 0.000100236 1
1 15 6.39628e-05 1
2 15 4.34444e-05 1
3 15 4.17013e-05 1
4 15 5.64266e-05 1
5 15 9.06687e-05 1
6 15 0.000150498 1
7 15 0.000223692 1
8 15 0.000228809 1
9 15 0.000201641 1
10 15 0.000202599 1
11 15 0.000194668 1
12 15 0.000166131 1
13 15 0.000128517 1
14 15 9.56837e-05 1
15 15 6.68441e-05 1
16 15 4.38201e-05 1
17 15 2.9496e-05 1
18 15 1.99918e-05 1
19 15 1.28748e-05 1
20 15 8.35446e-06 1
21 15 6.10339e-06 1
22 15 5.28457e-06 1
23 15 5.06876e-06 1
24 15 5.28303e-06 1
25 15 5.73933e-06 1
26 15 6.48648e-06 1
27 15 7.81762e-06 1
28 15 9.85309e-06 1
29 15 1.2448e-05 1
30 15 1.50758e-05 1
31 15 1.7406e-05 1
32 15 1.92234e-05 1
33 15 2.03922e-05 1
34 15 2.09534e-05 1
35 15 2.15157e-05 1
36 15 2.22563e-05 1
37 15 2.28717e-05 1
38 15 2.27558e-05 1
39 15 2.18771e-05 1
40 15 2.07733e-05 1
41 15 1.99221e-05 1
42 15 1.90602e-05 1
43 15 1.77831e-05 1
44 15 1.58767e-05 1
45 15 1.3631e-05 1
46 15 1.13704e-05 1
47 15 9.45704e-06 1
48 15 8.06811e-06 1
49 15 7.27729e-06 1
50 15 6.98014e-06 1
51 15 7.0195e-06 1
52 15 7.24674e-06 1
53 15 7.56181e-06 1
54 15 7.92044e-06 1
55 15 8.27076e-06 1
56 15 8.59581e-06 1
57 15 8.85435e-06 1
58 15 9.07333e-06 1
59 15 9.25208e-06 1
60 15 9.44228e-06 1
61 15 9.63899e-06 1
62 15 9.87317e-06 1
63 15 1.01279e-05 1
64 15 1.04309e-05 1
65 15 1.0763e-05 1
66 15 1.11569e-05 1
67 15 1.15853e-05 1
68 15 1.2072e-05 1
69 15 1.25784e-05 1
70 15 1.31376e-05 1
71 15 1.37393e-05 1
72 15 1.44838e-05 1
73 15 1.54679e-05 1
74 15 1.68629e-05 1
75 15 1.87998e-05 1
76 15 2.14569e-05 1
77 15 2.49435e-05 1
78 15 2.94005e-05 1
79 15 3.48702e-05 1
80 15 4.13489e-05 1
81 15 4.86398e-05 1
82 15 5.64352e-05 1
83 15 6.42471e-05 1
84 15 7.15489e-05 1
85 15 7.76383e-05 1
86 15 8.17007e-05 1
87 15 8.2725e-05 1
88 15 8.01434e-05 1
89 15 7.41448e-05 1
90 15 6.60361e-05 1
91 15 5.73332e-05 1
92 15 4.94988e-05 1
93 15 4.33185e-05 1
94 15 3.9285e-05 1
95 15 3.71337e-05 1
96 15 3.67694e-05 1
97 15 3.84501e-05 1
98 15 4.1013e-05 1
99 15 4.39069e-05 1
100 15 4.60603e-05 1
101 15 4.68276e-05 1
102 15 4.92435e-05 1
103 15 6.01999e-05 1
104 15 7.01682e-05 1
105 15 7.69508e-05 1
106 15 8.80526e-05 1
107 15 0.000105632 1
108 15 0.000131418 1
109 15 0.000164966 1
110 15 0.000221976 1
111 15 0.000292224 1
112 15 0.00035888 1
113 15 0.000400273 1
114 15 0.00040629 1
115 15 0.000382318 1
116 15 0.00034143 1
117 15 0.000288489 1
118 15 0.000222484 1
119 15 0.000150199 1
120 15 9.28675e-05 1
121 15 6.06585e-05 1
122 15 5.11996e-05 1
123 15 6.54524e-05 1
124 15 9.99056e-05 1
125 15 0.000140985 1
126 15 0.000157924 1
127 15 0.000137554 1
0 16 0.000130657 1
1 16 0.000105608 1
2 16 7.88283e-05 1
3 16 6.05387e-05 1
4 16 5.79055e-05 1
5 16 7.59517e-05 1
6 16 0.000119268 1
7 16 0.000188126 1
8 16 0.000235834 1
9 16 0.000211472 1
