# R rho
1 1.04257e-05
1 1.03504e-05
1 1.03184e-05
1 1.02261e-05
1 1.01653e-05
1 1.00467e-05
1 9.97554e-06
1 9.88001e-06
1 9.86957e-06
1 9.87145e-06
1 9.99244e-06
1 1.01479e-05
1 1.04297e-05
1 1.07354e-05
1 1.11428e-05
1 1.1542e-05
1 1.20078e-05
1 1.2442e-05
1 1.29644e-05
1 1.35265e-05
1 1.43317e-05
1 1.54413e-05
1 1.71948e-05
1 1.97949e-05
1 2.36882e-05
1 2.90374e-05
1 3.61273e-05
1 4.46105e-05
1 5.39641e-05
1 6.29117e-05
1 7.05352e-05
1 7.57663e-05
1 7.84985e-05
1 7.86323e-05
1 7.65402e-05
1 7.24182e-05
1 6.77596e-05
1 6.35525e-05
1 6.10114e-05
1 5.92649e-05
1 5.68598e-05
1 5.24279e-05
1 4.66339e-05
1 4.07991e-05
1 3.68773e-05
1 3.76767e-05
1 4.72599e-05
1 7.11456e-05
1 9.68127e-05
1 0.000118675
1 0.000160534
1 0.000190567
1 0.000185707
1 0.000180293
1 0.000191639
1 0.000210186
1 0.000227349
1 0.000241347
1 0.000246886
1 0.000246174
1 0.000240573
1 0.000227648
1 0.000204223
1 0.000174268
1 0.000150537
1 0.000138027
1 0.000132589
1 0.000122186
1 8.7894e-05
1 4.17388e-05
1 1.99652e-05
1 2.29466e-05
1 2.76782e-05
1 3.87085e-05
1 9.54353e-05
1 0.000131624
1 0.000139534
1 0.000122992
1 0.000102503
1 8.94364e-05
1 0.000107101
1 0.000152471
1 0.000180392
1 0.000197752
1 0.000212278
1 0.000219813
1 0.000210517
1 0.000178441
1 0.00014523
1 0.000112182
1 8.34218e-05
1 5.73443e-05
1 3.53573e-05
1 1.94101e-05
1 1.00117e-05
1 7.4728e-06
1 9.06821e-06
1 1.09379e-05
1 1.39015e-05
1 1.68671e-05
1 1.85226e-05
1 1.80331e-05
1 1.51237e-05
1 1.25198e-05
1 1.06975e-05
1 9.43564e-06
1 8.51793e-06
1 7.94322e-06
1 7.50813e-06
1 7.18958e-06
1 6.83176e-06
1 6.47196e-06
1 6.04052e-06
1 5.7419e-06
1 5.61881e-06
1 5.76487e-06
1 6.0792e-06
1 6.65289e-06
1 7.42597e-06
1 8.42824e-06
1 9.487e-06
1 1.05418e-05
1 1.13987e-05
1 1.20354e-05
1 1.2319e-05
1 1.23301e-05
1 1.20627e-05
1 1.16739e-05
1 1.11601e-05
1 1.06304e-05
1 1.00491e-05
1 9.51497e-06
1 8.99901e-06
1 8.58909e-06
1 8.23005e-06
1 7.99368e-06
1 7.80777e-06
1 7.73698e-06
1 7.70737e-06
1 7.79052e-06
1 7.91792e-06
1 8.17645e-06
1 8.50075e-06
1 8.98891e-06
1 9.56323e-06
1 1.03074e-05
1 1.11034e-05
1 1.20013e-05
1 1.28661e-05
1 1.37792e-05
1 1.46897e-05
1 1.58679e-05
1 1.74999e-05
1 2.00954e-05
1 2.39054e-05
1 2.92666e-05
1 3.60524e-05
1 4.40197e-05
1 5.21713e-05
1 5.95301e-05
1 6.48634e-05
1 6.7709e-05
1 6.81661e-05
1 6.73637e-05
1 6.55565e-05
1 6.30849e-05
1 5.9536e-05
1 5.58773e-05
1 5.28903e-05
1 5.07698e-05
1 4.91672e-05
1 4.71449e-05
1 4.39059e-05
1 4.11088e-05
1 4.20979e-05
1 4.93687e-05
1 6.31915e-05
1 7.43923e-05
1 0.000107248
1 0.000166831
1 0.000210956
1 0.000215893
1 0.00020798
1 0.000216559
1 0.00024043
1 0.000263695
1 0.000279699
1 0.00027991
1 0.000260817
1 0.000228242
1 0.000193815
1 0.000164777
1 0.000140685
1 0.000128086
1 0.000124085
1 9.96395e-05
1 5.24356e-05
1 2.32458e-05
1 2.09013e-05
1 2.5543e-05
1 3.72453e-05
1 6.01638e-05
1 0.000124825
1 0.00013434
1 0.000118162
1 9.70374e-05
1 7.95175e-05
1 7.82455e-05
1 0.000109713
1 0.00014691
1 0.00017884
1 0.000202267
1 0.000214196
1 0.000216372
1 0.00019396
1 0.000162465
1 0.000132248
1 9.96481e-05
1 7.09941e-05
1 4.56798e-05
1 2.69748e-05
1 1.39774e-05
1 8.20095e-06
1 6.81261e-06
1 7.95294e-06
1 1.0443e-05
1 1.18811e-05
1 1.32473e-05
1 1.40488e-05
1 1.41338e-05
1 1.30867e-05
1 1.07603e-05
1 8.93134e-06
1 7.86066e-06
1 7.07008e-06
1 6.48836e-06
1 6.06569e-06
1 5.82982e-06
1 5.70313e-06
1 5.77858e-06
1 6.13246e-06
1 6.85267e-06
1 7.84223e-06
1 9.01273e-06
1 1.01214e-05
1 1.0957e-05
1 1.1384e-05
1 1.15157e-05
1 1.13931e-05
1 1.11606e-05
1 1.09056e-05
1 1.07632e-05
1 1.07105e-05
1 1.06963e-05
1 1.05779e-05
1 1.03018e-05
1 9.86694e-06
1 9.37902e-06
1 8.89578e-06
1 8.47869e-06
1 8.12218e-06
1 7.84763e-06
1 7.63714e-06
1 7.51309e-06
1 7.45092e-06
1 7.46769e-06
1 7.53361e-06
1 7.66319e-06
1 7.82363e-06
1 8.03271e-06
1 8.2612e-06
1 8.53028e-06
1 8.82037e-06
1 9.17112e-06
1 9.58987e-06
1 1.01226e-05
1 1.07775e-05
1 1.15991e-05
1 1.25837e-05
1 1.37935e-05
1 1.5242e-05
1 1.70408e-05
1 1.93262e-05
1 2.23887e-05
1 2.63246e-05
1 3.11692e-05
1 3.66602e-05
1 4.25108e-05
1 4.79967e-05
1 5.26237e-05
1 5.5604e-05
1 5.67087e-05
1 5.62705e-05
1 5.54994e-05
1 5.50074e-05
1 5.45639e-05
1 5.32948e-05
1 5.11729e-05
1 4.85135e-05
1 4.58607e-05
1 4.26623e-05
1 4.04098e-05
1 4.13988e-05
1 4.6474e-05
1 5.57511e-05
1 5.89976e-05
1 6.03247e-05
1 0.000100263
1 0.000173064
1 0.000234435
1 0.000255238
1 0.00024765
1 0.000249453
1 0.000271695
1 0.000289631
1 0.000287089
1 0.000263205
1 0.00022464
1 0.000184632
1 0.000154033
1 0.000138471
1 0.000128524
1 0.000108967
1 6.83837e-05
1 3.50521e-05
1 2.51187e-05
1 2.42753e-05
1 3.37533e-05
1 5.54035e-05
1 8.93805e-05
1 0.000120522
1 0.00010843
1 8.94486e-05
1 6.81733e-05
1 5.64836e-05
1 7.64928e-05
1 0.00010995
1 0.000143765
1 0.000183803
1 0.000211292
1 0.000219496
1 0.000205081
1 0.000173552
1 0.000146901
1 0.000117754
1 8.8699e-05
1 5.95053e-05
1 3.62066e-05
1 2.03964e-05
1 1.16126e-05
1 8.32841e-06
1 7.62364e-06
1 7.67344e-06
1 8.16932e-06
1 8.97382e-06
1 9.20975e-06
1 9.99076e-06
1 1.04884e-05
1 1.05398e-05
1 9.94827e-06
1 8.40796e-06
1 6.97464e-06
1 6.17016e-06
1 5.76394e-06
1 5.74961e-06
1 6.13218e-06
1 7.09142e-06
1 8.51247e-06
1 1.01015e-05
1 1.14699e-05
1 1.24178e-05
1 1.27772e-05
1 1.25908e-05
1 1.19864e-05
1 1.10943e-05
1 1.00283e-05
1 9.04423e-06
1 8.25112e-06
1 7.64112e-06
1 7.12902e-06
1 6.73844e-06
1 6.51497e-06
1 6.52351e-06
1 6.72408e-06
1 7.04287e-06
1 7.33811e-06
1 7.55826e-06
1 7.66513e-06
1 7.71506e-06
1 7.70993e-06
1 7.70885e-06
1 7.705e-06
1 7.74902e-06
1 7.81862e-06
1 7.96226e-06
1 8.1469e-06
1 8.41473e-06
1 8.71846e-06
1 9.0927e-06
1 9.47098e-06
1 9.87738e-06
1 1.02262e-05
1 1.05425e-05
1 1.07528e-05
1 1.09466e-05
1 1.11144e-05
1 1.14282e-05
1 1.19242e-05
1 1.28257e-05
1 1.42256e-05
1 1.63396e-05
1 1.91004e-05
1 2.25736e-05
1 2.6534e-05
1 3.07883e-05
1 3.47919e-05
1 3.83104e-05
1 4.0991e-05
1 4.30452e-05
1 4.45936e-05
1 4.59083e-05
1 4.66788e-05
1 4.72031e-05
1 4.77703e-05
1 4.89986e-05
1 4.96248e-05
1 4.78034e-05
1 4.3011e-05
1 3.78927e-05
1 3.51071e-05
1 3.75509e-05
1 4.66246e-05
1 6.16222e-05
1 7.38223e-05
1 6.1941e-05
1 5.82861e-05
1 0.000104039
1 0.000185631
1 0.000262443
1 0.000299242
1 0.000291728
1 0.000275151
1 0.000272744
1 0.000266252
1 0.000241892
1 0.000210369
1 0.000181018
1 0.000159424
1 0.000145411
1 0.000129389
1 9.25153e-05
1 5.56443e-05
1 4.27904e-05
1 3.59679e-05
1 3.51473e-05
1 4.8805e-05
1 7.76694e-05
1 0.000109222
1 9.46108e-05
1 7.94925e-05
1 5.85634e-05
1 4.07134e-05
1 4.95576e-05
1 8.6043e-05
1 0.000114612
1 0.000146734
1 0.000185257
1 0.000214414
1 0.000217514
1 0.000186514
1 0.000156547
1 0.000131782
1 0.000103982
1 7.58992e-05
1 4.9624e-05
1 2.99271e-05
1 1.65934e-05
1 1.05311e-05
1 8.55343e-06
1 7.77243e-06
1 7.24858e-06
1 6.72393e-06
1 6.49997e-06
1 6.74201e-06
1 7.09507e-06
1 7.87647e-06
1 8.32631e-06
1 8.29621e-06
1 8.22434e-06
1 7.9188e-06
1 7.79619e-06
1 8.32167e-06
1 9.3765e-06
1 1.05925e-05
1 1.15862e-05
1 1.21838e-05
1 1.23829e-05
1 1.21489e-05
1 1.15316e-05
1 1.06714e-05
1 9.71003e-06
1 8.71781e-06
1 7.77078e-06
1 6.87563e-06
1 5.97037e-06
1 5.12411e-06
1 4.48826e-06
1 4.14073e-06
1 4.01068e-06
1 4.00569e-06
1 4.06087e-06
1 4.20288e-06
1 4.45213e-06
1 4.8415e-06
1 5.33141e-06
1 5.88113e-06
1 6.40773e-06
1 6.89185e-06
1 7.29509e-06
1 7.65392e-06
1 7.95647e-06
1 8.24529e-06
1 8.50493e-06
1 8.7745e-06
1 9.02923e-06
1 9.30798e-06
1 9.58483e-06
1 9.89587e-06
1 1.02125e-05
1 1.05727e-05
1 1.0945e-05
1 1.13382e-05
1 1.16688e-05
1 1.1903e-05
1 1.19567e-05
1 1.19307e-05
1 1.19834e-05
1 1.24452e-05
1 1.36561e-05
1 1.59817e-05
1 1.95246e-05
1 2.40578e-05
1 2.9051e-05
1 3.37427e-05
1 3.73287e-05
1 3.91315e-05
1 3.90437e-05
1 3.75679e-05
1 3.6013e-05
1 3.58232e-05
1 3.75628e-05
1 4.02744e-05
1 4.20839e-05
1 4.16788e-05
1 3.88565e-05
1 3.5802e-05
1 3.45437e-05
1 3.59183e-05
1 4.11756e-05
1 5.29592e-05
1 7.01363e-05
1 8.89612e-05
1 8.90054e-05
1 6.3309e-05
1 6.41971e-05
1 0.00011147
1 0.000192643
1 0.000276846
1 0.000318975
1 0.000300521
1 0.000255936
1 0.000225923
1 0.000208894
1 0.0001933
1 0.000184212
1 0.000177923
1 0.000159991
1 0.00012282
1 8.84385e-05
1 7.41242e-05
1 6.82132e-05
1 6.18348e-05
1 5.88217e-05
1 6.80106e-05
1 8.705e-05
1 9.89539e-05
1 6.5441e-05
1 4.97517e-05
1 3.0879e-05
1 3.30597e-05
1 6.96866e-05
1 0.000100012
1 0.000124121
1 0.000152072
1 0.000181574
1 0.000206182
1 0.000198866
1 0.000170295
1 0.00014569
1 0.000117536
1 8.97269e-05
1 6.2471e-05
1 4.11388e-05
1 2.51221e-05
1 1.47681e-05
1 1.0056e-05
1 8.04474e-06
1 7.12459e-06
1 6.46937e-06
1 6.25515e-06
1 6.03148e-06
1 5.72877e-06
1 5.49894e-06
1 5.41659e-06
1 5.89401e-06
1 7.31726e-06
1 9.9491e-06
1 1.30801e-05
1 1.47256e-05
1 1.46685e-05
1 1.3979e-05
1 1.3044e-05
1 1.20039e-05
1 1.08869e-05
1 9.76366e-06
1 8.70356e-06
1 7.76577e-06
1 6.91936e-06
1 6.17523e-06
1 5.52526e-06
1 4.93614e-06
1 4.38536e-06
1 3.94527e-06
1 3.59795e-06
1 3.32115e-06
1 3.11612e-06
1 3.04583e-06
1 3.09084e-06
1 3.20982e-06
1 3.32721e-06
1 3.44261e-06
1 3.56795e-06
1 3.76618e-06
1 4.052e-06
1 4.45004e-06
1 4.91692e-06
1 5.43558e-06
1 5.94999e-06
1 6.45547e-06
1 6.91079e-06
1 7.3337e-06
1 7.69946e-06
1 8.03715e-06
1 8.32652e-06
1 8.60365e-06
1 8.85536e-06
1 9.11846e-06
1 9.36963e-06
1 9.63307e-06
1 9.88185e-06
1 1.01525e-05
1 1.0447e-05
1 1.08275e-05
1 1.12986e-05
1 1.19053e-05
1 1.27147e-05
1 1.39087e-05
1 1.57633e-05
1 1.8579e-05
1 2.25409e-05
1 2.73744e-05
1 3.24376e-05
1 3.67015e-05
1 3.93751e-05
1 3.98654e-05
1 3.83562e-05
1 3.54053e-05
1 3.21311e-05
1 2.97124e-05
1 2.89345e-05
1 2.92235e-05
1 2.97455e-05
1 3.04258e-05
1 3.17344e-05
1 3.54289e-05
1 4.2573e-05
1 5.27724e-05
1 6.59067e-05
1 8.23338e-05
1 9.84152e-05
1 0.000105939
1 8.22857e-05
1 5.80573e-05
1 7.05982e-05
1 0.000110415
1 0.000174231
1 0.000246471
1 0.000280788
1 0.000255502
1 0.000205985
1 0.000180705
1 0.000185293
1 0.000197975
1 0.000194633
1 0.000159644
1 0.000122308
1 0.000108749
1 0.000107658
1 0.000106822
1 0.000100629
1 8.99111e-05
1 8.03698e-05
1 7.72586e-05
1 7.4783e-05
1 3.81376e-05
1 2.47403e-05
1 2.68398e-05
1 6.31136e-05
1 9.69138e-05
1 0.000113766
1 0.000135055
1 0.000157811
1 0.000176348
1 0.000182193
1 0.000170449
1 0.000159446
1 0.000136728
1 0.000105301
1 7.53104e-05
1 5.06942e-05
1 3.3046e-05
1 2.04443e-05
1 1.34685e-05
1 9.40238e-06
1 7.25142e-06
1 6.29667e-06
1 6.09952e-06
1 5.93214e-06
1 5.60446e-06
1 4.88914e-06
1 4.11023e-06
1 4.46677e-06
1 6.39745e-06
1 9.25289e-06
1 1.21712e-05
1 1.47111e-05
1 1.65824e-05
1 1.64301e-05
1 1.42763e-05
1 1.17894e-05
1 9.67814e-06
1 8.0319e-06
1 6.75819e-06
1 5.80968e-06
1 5.07348e-06
1 4.50824e-06
1 4.02222e-06
1 3.60951e-06
1 3.30764e-06
1 3.15614e-06
1 3.06648e-06
1 3.01351e-06
1 2.9592e-06
1 2.91191e-06
1 2.85674e-06
1 2.86736e-06
1 2.97398e-06
1 3.19486e-06
1 3.4463e-06
1 3.67681e-06
1 3.83659e-06
1 3.97582e-06
1 4.11905e-06
1 4.32499e-06
1 4.57744e-06
1 4.89435e-06
1 5.23351e-06
1 5.60167e-06
1 5.9559e-06
1 6.31546e-06
1 6.64356e-06
1 6.9674e-06
1 7.25464e-06
1 7.53751e-06
1 7.78236e-06
1 8.02468e-06
1 8.24089e-06
1 8.47787e-06
1 8.73363e-06
1 9.07274e-06
1 9.51574e-06
1 1.01883e-05
1 1.11784e-05
1 1.26421e-05
1 1.46258e-05
1 1.71817e-05
1 2.02123e-05
1 2.36649e-05
1 2.7452e-05
1 3.1493e-05
1 3.53961e-05
1 3.85848e-05
1 4.04282e-05
1 4.06547e-05
1 3.9189e-05
1 3.61855e-05
1 3.17721e-05
1 2.66283e-05
1 2.22775e-05
1 2.08046e-05
1 2.36641e-05
1 3.05938e-05
1 4.00821e-05
1 5.19291e-05
1 6.52746e-05
1 7.88226e-05
1 9.25517e-05
1 0.000103636
1 0.000108966
1 9.63191e-05
1 6.22805e-05
1 5.28553e-05
1 6.99451e-05
1 9.46167e-05
1 0.000131546
1 0.000182355
1 0.000216639
1 0.000213489
1 0.000193995
1 0.000193154
1 0.000203794
1 0.000188869
1 0.000160787
1 0.00014632
1 0.000142777
1 0.000145169
1 0.00014578
1 0.00013305
1 0.000106663
1 8.3302e-05
1 6.4977e-05
1 4.99363e-05
1 1.93285e-05
1 2.8413e-05
1 6.7105e-05
1 0.000104429
1 0.000117283
1 0.000129651
1 0.000146826
1 0.000162396
1 0.000166121
1 0.00015132
1 0.000145886
1 0.000144588
1 0.000125528
1 9.44204e-05
1 6.2859e-05
1 4.08831e-05
1 2.54954e-05
1 1.59054e-05
1 1.10338e-05
1 8.5799e-06
1 7.08144e-06
1 6.0648e-06
1 5.31945e-06
1 4.7573e-06
1 4.21149e-06
1 4.15819e-06
1 5.24153e-06
1 7.0158e-06
1 8.56124e-06
1 9.08589e-06
1 9.24063e-06
1 9.78845e-06
1 1.07369e-05
1 1.18858e-05
1 1.20032e-05
1 1.04689e-05
1 8.37807e-06
1 6.63229e-06
1 5.37443e-06
1 4.47418e-06
1 3.80728e-06
1 3.30822e-06
1 2.98918e-06
1 2.8479e-06
1 2.79172e-06
1 2.74319e-06
1 2.71941e-06
1 2.73923e-06
1 2.81164e-06
1 2.9377e-06
1 3.11349e-06
1 3.29167e-06
1 3.44759e-06
1 3.60597e-06
1 3.82698e-06
1 4.11156e-06
1 4.43291e-06
1 4.72463e-06
1 4.95768e-06
1 5.10249e-06
1 5.18087e-06
1 5.21301e-06
1 5.23999e-06
1 5.27809e-06
1 5.35321e-06
1 5.4638e-06
1 5.61896e-06
1 5.80644e-06
1 6.02641e-06
1 6.26397e-06
1 6.51883e-06
1 6.78333e-06
1 7.06201e-06
1 7.35151e-06
1 7.67327e-06
1 8.0482e-06
1 8.53935e-06
1 9.20828e-06
1 1.01787e-05
1 1.15912e-05
1 1.36613e-05
1 1.65292e-05
1 2.03025e-05
1 2.48064e-05
1 2.97007e-05
1 3.43863e-05
1 3.85271e-05
1 4.1754e-05
1 4.38005e-05
1 4.40204e-05
1 4.22355e-05
1 3.86278e-05
1 3.42445e-05
1 3.00945e-05
1 2.71689e-05
1 2.58295e-05
1 2.69144e-05
1 3.17057e-05
1 4.0864e-05
1 5.49017e-05
1 7.17355e-05
1 8.61205e-05
1 9.54459e-05
1 0.000103081
1 0.000108584
1 0.000107958
1 7.98313e-05
1 4.46001e-05
1 4.26695e-05
1 5.7964e-05
1 7.14136e-05
1 9.34025e-05
1 0.000139466
1 0.000190701
1 0.000219708
1 0.000210534
1 0.000184341
1 0.000177486
1 0.000184594
1 0.000188134
1 0.000184674
1 0.000178078
1 0.000164336
1 0.00013761
1 0.000107598
1 8.07114e-05
1 5.39097e-05
1 3.19763e-05
1 3.17703e-05
1 7.8597e-05
1 0.000124513
1 0.000135021
1 0.000136863
1 0.000148607
1 0.000159831
1 0.000163413
1 0.000147381
1 0.000129908
1 0.000127743
1 0.000121969
1 0.000107103
1 8.14135e-05
1 5.40755e-05
1 3.27066e-05
1 1.88253e-05
1 1.19775e-05
1 8.79519e-06
1 7.35315e-06
1 6.38756e-06
1 5.27508e-06
1 4.27192e-06
1 4.03625e-06
1 5.40562e-06
1 7.26067e-06
1 7.73182e-06
1 7.24492e-06
1 6.61158e-06
1 6.06057e-06
1 5.32747e-06
1 4.87312e-06
1 5.1766e-06
1 6.01585e-06
1 7.31997e-06
1 8.43389e-06
1 8.2835e-06
1 6.97732e-06
1 5.4676e-06
1 4.24676e-06
1 3.46343e-06
1 3.02454e-06
1 2.79836e-06
1 2.63388e-06
1 2.57402e-06
1 2.62818e-06
1 2.79503e-06
1 3.01055e-06
1 3.25916e-06
1 3.48063e-06
1 3.70269e-06
1 3.93131e-06
1 4.19134e-06
1 4.41824e-06
1 4.59332e-06
1 4.67964e-06
1 4.72865e-06
1 4.74728e-06
1 4.79266e-06
1 4.84609e-06
1 4.93755e-06
1 5.02818e-06
1 5.14341e-06
1 5.24595e-06
1 5.37402e-06
1 5.49543e-06
1 5.65052e-06
1 5.80907e-06
1 6.01338e-06
1 6.22496e-06
1 6.48593e-06
1 6.76155e-06
1 7.09517e-06
1 7.45108e-06
1 7.88216e-06
1 8.36001e-06
1 8.94999e-06
1 9.65842e-06
1 1.05991e-05
1 1.18391e-05
1 1.35712e-05
1 1.59797e-05
1 1.93554e-05
1 2.38592e-05
1 2.95128e-05
1 3.58907e-05
1 4.20796e-05
1 4.69559e-05
1 4.9654e-05
1 4.99164e-05
1 4.76136e-05
1 4.29883e-05
1 3.68721e-05
1 3.1132e-05
1 2.79127e-05
1 2.87058e-05
1 3.35896e-05
1 4.14093e-05
1 5.00654e-05
1 5.75723e-05
1 6.60674e-05
1 7.67985e-05
1 8.88048e-05
1 0.000102127
1 0.000114543
1 0.000119249
1 0.000104895
1 6.01181e-05
1 3.07452e-05
1 3.55047e-05
1 4.93118e-05
1 5.61395e-05
1 6.76203e-05
1 9.85912e-05
1 0.000134512
1 0.000159341
1 0.000175101
1 0.000188667
1 0.000210303
1 0.00022771
1 0.000223741
1 0.000195724
1 0.000156985
1 0.000127267
1 0.000102805
1 7.43192e-05
1 4.61388e-05
1 2.28162e-05
1 8.74296e-05
1 0.000149699
1 0.000168566
1 0.000159901
1 0.000162866
1 0.000169551
1 0.000171921
1 0.000154957
1 0.000131088
1 0.000122021
1 0.000110945
1 9.63085e-05
1 8.13868e-05
1 6.40558e-05
1 4.50857e-05
1 2.65512e-05
1 1.43873e-05
1 8.8627e-06
1 6.62909e-06
1 5.49675e-06
1 4.68966e-06
1 4.42355e-06
1 5.39089e-06
1 7.42948e-06
1 8.54102e-06
1 8.00934e-06
1 6.67034e-06
1 5.07522e-06
1 3.83106e-06
1 3.08525e-06
1 2.74012e-06
1 2.42027e-06
1 2.11192e-06
1 2.25488e-06
1 2.99918e-06
1 4.35326e-06
1 5.94733e-06
1 6.75281e-06
1 6.33171e-06
1 5.36127e-06
1 4.36801e-06
1 3.58274e-06
1 3.06547e-06
1 2.88722e-06
1 2.9025e-06
1 3.04313e-06
1 3.22352e-06
1 3.47864e-06
1 3.75496e-06
1 4.06188e-06
1 4.30071e-06
1 4.47433e-06
1 4.51132e-06
1 4.47517e-06
1 4.36503e-06
1 4.26935e-06
1 4.16376e-06
1 4.10395e-06
1 4.05513e-06
1 4.07106e-06
1 4.11301e-06
1 4.22863e-06
1 4.35891e-06
1 4.54637e-06
1 4.72949e-06
1 4.95895e-06
1 5.17633e-06
1 5.43798e-06
1 5.68682e-06
1 5.98817e-06
1 6.28444e-06
1 6.64529e-06
1 7.00919e-06
1 7.4596e-06
1 7.93232e-06
1 8.51844e-06
1 9.16378e-06
1 9.97489e-06
1 1.09165e-05
1 1.21551e-05
1 1.37342e-05
1 1.59031e-05
1 1.87889e-05
1 2.27084e-05
1 2.77521e-05
1 3.40185e-05
1 4.10843e-05
1 4.8089e-05
1 5.3404e-05
1 5.54573e-05
1 5.34026e-05
1 4.79091e-05
1 4.0455e-05
1 3.31208e-05
1 2.81456e-05
1 2.78539e-05
1 3.29335e-05
1 4.23785e-05
1 5.2685e-05
1 6.04428e-05
1 6.60825e-05
1 7.38167e-05
1 8.47982e-05
1 9.87355e-05
1 0.000115686
1 0.000128352
1 0.000127152
1 9.44496e-05
1 4.26068e-05
1 2.36299e-05
1 2.80824e-05
1 3.2344e-05
1 3.61921e-05
1 3.62716e-05
1 4.59588e-05
1 8.7321e-05
1 0.000148868
1 0.000201114
1 0.000229707
1 0.000243201
1 0.000232927
1 0.000193003
1 0.000150082
1 0.000117892
1 9.34115e-05
1 6.90676e-05
1 4.33011e-05
1 4.3553e-05
1 0.000173378
1 0.000205697
1 0.000198301
1 0.000192812
1 0.000193318
1 0.000190982
1 0.000173768
1 0.000145311
1 0.000128362
1 0.000115101
1 9.49938e-05
1 7.26772e-05
1 5.50618e-05
1 4.37352e-05
1 3.31452e-05
1 2.07967e-05
1 1.1661e-05
1 6.7317e-06
1 4.58489e-06
1 3.89108e-06
1 4.59179e-06
1 6.76676e-06
1 8.68585e-06
1 8.64276e-06
1 7.21516e-06
1 5.52436e-06
1 4.05385e-06
1 3.0528e-06
1 2.37345e-06
1 1.87851e-06
1 1.43811e-06
1 1.11955e-06
1 1.35873e-06
1 2.59133e-06
1 4.35279e-06
1 5.90242e-06
1 6.33751e-06
1 5.84827e-06
1 5.12764e-06
1 4.54624e-06
1 4.09082e-06
1 3.82957e-06
1 3.7644e-06
1 3.85417e-06
1 3.96809e-06
1 4.07233e-06
1 4.09373e-06
1 4.04807e-06
1 3.92589e-06
1 3.80608e-06
1 3.68329e-06
1 3.59791e-06
1 3.51612e-06
1 3.47731e-06
1 3.44685e-06
1 3.45721e-06
1 3.46318e-06
1 3.49671e-06
1 3.52209e-06
1 3.58028e-06
1 3.63932e-06
1 3.74276e-06
1 3.85393e-06
1 4.01258e-06
1 4.17823e-06
1 4.3908e-06
1 4.61209e-06
1 4.89244e-06
1 5.19566e-06
1 5.57273e-06
1 5.97806e-06
1 6.46825e-06
1 6.99671e-06
1 7.63841e-06
1 8.37268e-06
1 9.31683e-06
1 1.04814e-05
1 1.20438e-05
1 1.41101e-05
1 1.6984e-05
1 2.0822e-05
1 2.58744e-05
1 3.19976e-05
1 3.89284e-05
1 4.58707e-05
1 5.19476e-05
1 5.58173e-05
1 5.62109e-05
1 5.22046e-05
1 4.48835e-05
1 3.67836e-05
1 3.07793e-05
1 2.8097e-05
1 2.88959e-05
1 3.28401e-05
1 4.0535e-05
1 5.13632e-05
1 6.42511e-05
1 7.88773e-05
1 9.32994e-05
1 0.000104486
1 0.000115247
1 0.000127871
1 0.000132438
1 0.000113603
1 5.82847e-05
1 1.11662e-05
1 8.03315e-06
1 2.42476e-05
1 3.83894e-05
1 4.29413e-05
1 4.47135e-05
1 5.60719e-05
1 9.41867e-05
1 0.000160324
1 0.000216599
1 0.000227042
1 0.000206703
1 0.00018129
1 0.000148953
1 0.000115704
1 8.68265e-05
1 6.47712e-05
1 6.72628e-05
1 0.000109624
1 0.000249674
1 0.000239234
1 0.000231222
1 0.000232763
1 0.000225323
1 0.000204223
1 0.000170473
1 0.000147963
1 0.000131119
1 0.000106424
1 7.92109e-05
1 5.37139e-05
1 3.49677e-05
1 2.53194e-05
1 1.89599e-05
1 1.40541e-05
1 9.39957e-06
1 5.871e-06
1 4.58278e-06
1 5.67912e-06
1 8.10216e-06
1 9.131e-06
1 7.90681e-06
1 5.89538e-06
1 4.2743e-06
1 3.18946e-06
1 2.50735e-06
1 2.01055e-06
1 1.52234e-06
1 1.06299e-06
1 1.8023e-06
1 3.33199e-06
1 5.22915e-06
1 6.73186e-06
1 7.15997e-06
1 6.73963e-06
1 6.10029e-06
1 5.50484e-06
1 4.97399e-06
1 4.51915e-06
1 4.11774e-06
1 3.74091e-06
1 3.41324e-06
1 3.16016e-06
1 2.99708e-06
1 2.90108e-06
1 2.86332e-06
1 2.85715e-06
1 2.86654e-06
1 2.86789e-06
1 2.86305e-06
1 2.84814e-06
1 2.83857e-06
1 2.82788e-06
1 2.82618e-06
1 2.8189e-06
1 2.81496e-06
1 2.80538e-06
1 2.80629e-06
1 2.8137e-06
1 2.84867e-06
1 2.90647e-06
1 3.00407e-06
1 3.135e-06
1 3.31849e-06
1 3.54696e-06
1 3.84942e-06
1 4.22073e-06
1 4.69802e-06
1 5.27767e-06
1 6.00204e-06
1 6.8823e-06
1 8.01519e-06
1 9.48833e-06
1 1.14847e-05
1 1.41583e-05
1 1.77361e-05
1 2.23241e-05
1 2.80013e-05
1 3.44894e-05
1 4.12344e-05
1 4.71948e-05
1 5.14102e-05
1 5.31952e-05
1 5.24276e-05
1 4.88405e-05
1 4.25502e-05
1 3.46616e-05
1 2.75162e-05
1 2.31679e-05
1 2.32545e-05
1 2.9293e-05
1 4.16615e-05
1 5.8279e-05
1 7.72479e-05
1 9.73568e-05
1 0.000113182
1 0.000118658
1 0.000117465
1 0.000112836
1 0.000100265
1 7.37291e-05
1 3.75094e-05
1 2.29541e-05
1 3.66956e-05
1 5.57346e-05
1 6.51385e-05
