# step F_x F_y v_x v_y alignment
45910 0.000706104 -0.00059903 0.0037384 -0.24086 0.658678
45920 0.000736087 -0.000606072 0.00167847 -0.262909 0.640549
45930 0.000767744 -0.00061517 -0.00144959 -0.29068 0.6214
45940 0.000795161 -0.000622934 -0.00793457 -0.308762 0.596271
45950 0.000813902 -0.000624033 -0.0138092 -0.325623 0.574286
45960 0.000825699 -0.000623237 -0.0200653 -0.338669 0.554188
45970 0.000833065 -0.000621944 -0.0307465 -0.349236 0.525661
45980 0.00083327 -0.00061597 -0.0479889 -0.353546 0.480877
45990 0.000828863 -0.00060788 -0.0569153 -0.349617 0.454141
46000 0.000818657 -0.000599495 -0.0750732 -0.340347 0.403161
46010 0.000804083 -0.000588678 -0.0973511 -0.338669 0.344821
46020 0.000785086 -0.000576801 -0.112915 -0.317764 0.288069
46030 0.00076417 -0.000563649 -0.140228 -0.301514 0.198857
46040 0.00073948 -0.000550834 -0.163879 -0.278435 0.108039
46050 0.000713867 -0.00053761 -0.195847 -0.253754 -0.0118277
46060 0.000687417 -0.000524354 -0.214767 -0.223351 -0.113926
46070 0.000660466 -0.000511685 -0.253983 -0.197868 -0.24722
46080 0.000633016 -0.000500013 -0.279694 -0.165825 -0.358893
46090 0.000604748 -0.000488903 -0.316162 -0.14389 -0.447376
46100 0.000574572 -0.000476883 -0.344696 -0.11467 -0.528547
46110 0.000550204 -0.000467676 -0.372238 -0.082016 -0.604734
46120 0.000510356 -0.000413606 -0.399475 -0.0597763 -0.675169
46130 0.00049239 -0.000407324 -0.424957 -0.0368881 -0.712517
46140 0.000476478 -0.000405018 -0.445557 -0.0125504 -0.743393
46150 0.000464633 -0.000402668 -0.470581 0.00793457 -0.766634
46160 0.00045339 -0.000402492 -0.489426 0.022583 -0.777642
46170 0.000445536 -0.00040337 -0.497971 0.0434494 -0.796848
46180 0.000441102 -0.000405732 -0.507431 0.0532532 -0.802638
46190 0.000440381 -0.000408944 -0.511627 0.0648117 -0.812485
46200 0.000442333 -0.000414315 -0.509033 0.0752258 -0.821942
46210 0.000447907 -0.0004203 -0.50293 0.08461 -0.83264
46220 0.00045856 -0.000429134 -0.496445 0.0889969 -0.839259
46230 0.00047143 -0.000438936 -0.488052 0.0941849 -0.847742
46240 0.000489921 -0.000449576 -0.477371 0.0911331 -0.850508
46250 0.000511963 -0.000461888 -0.4702 0.0926209 -0.857949
46260 0.000536895 -0.000474565 -0.456314 0.089035 -0.862222
46270 0.000564573 -0.000487421 -0.451508 0.085907 -0.865739
46280 0.000594377 -0.000501155 -0.442963 0.0774002 -0.864057
46290 0.000628924 -0.000515508 -0.429306 0.0679398 -0.862976
46300 0.000665186 -0.000530887 -0.429306 0.0605392 -0.861038
46310 0.000693623 -0.000542359 -0.407486 0.0535202 -0.861274
46320 0.000717353 -0.000549124 -0.405731 0.0445557 -0.855665
46330 0.000744079 -0.000556214 -0.403061 0.0365448 -0.851744
46340 0.000745776 -0.000544293 -0.386581 0.0341797 -0.856532
46350 0.000757381 -0.000545596 -0.389481 0.0312805 -0.85558
46360 0.000762589 -0.000543864 -0.387955 0.0264359 -0.851749
46370 0.000764245 -0.00054034 -0.394821 0.0259781 -0.85267
46380 0.000760752 -0.000534792 -0.392761 0.0221634 -0.849187
46390 0.0007519 -0.00052735 -0.399017 0.0261688 -0.854532
46400 0.000740846 -0.000517911 -0.405045 0.0237274 -0.851689
46410 0.000725857 -0.000508838 -0.409164 0.0328064 -0.862098
46420 0.000709083 -0.000498345 -0.422287 0.0292587 -0.855941
46430 0.000689343 -0.000485899 -0.430374 0.0359345 -0.86246
46440 0.000667958 -0.000474582 -0.438767 0.0458527 -0.870976
46450 0.000647395 -0.000463515 -0.446701 0.0500488 -0.872848
46460 0.000624369 -0.000452141 -0.463791 0.0548935 -0.873259
46470 0.000602235 -0.000441411 -0.46669 0.0663757 -0.881756
46480 0.000580559 -0.000431329 -0.476685 0.0695038 -0.880353
46490 0.000558558 -0.000421538 -0.474472 0.0806427 -0.887852
46500 0.000535444 -0.000411823 -0.481949 0.081749 -0.883457
46510 0.00051867 -0.000404029 -0.476913 0.0888062 -0.888061
46520 0.00050411 -0.000399596 -0.475006 0.0989914 -0.893912
46530 0.000487937 -0.000394488 -0.475006 0.100899 -0.891303
46540 0.000471807 -0.000387647 -0.481415 0.109406 -0.894124
46550 0.000457896 -0.000385447 -0.496826 0.108833 -0.885117
46560 0.000380983 -0.00038763 -0.511322 0.119171 -0.844551
46570 0.000376492 -0.000388716 -0.543976 0.115204 -0.82945
46580 0.000374055 -0.00039184 -0.574646 0.1194 -0.823212
46590 0.00037417 -0.000394949 -0.611267 0.117607 -0.812521
46600 0.000376429 -0.000401214 -0.653915 0.115356 -0.800512
46610 0.000382813 -0.000407775 -0.686798 0.102539 -0.784594
46620 0.000391248 -0.000415945 -0.708237 0.106163 -0.78556
46630 0.000402532 -0.000424822 -0.731659 0.0944519 -0.775083
46640 0.000416839 -0.000435284 -0.748138 0.0852966 -0.769001
46650 0.000433668 -0.000447256 -0.745697 0.0817108 -0.770175
46660 0.000453037 -0.000458906 -0.746613 0.0702286 -0.766099
46670 0.000473988 -0.000471464 -0.735474 0.0688171 -0.771608
46680 0.000497539 -0.000484141 -0.727692 0.0561905 -0.768254
46690 0.000523511 -0.000497523 -0.717392 0.0520325 -0.772804
46700 0.00054982 -0.00051114 -0.706406 0.0401688 -0.769873
46710 0.000455155 -0.000566075 -0.694962 0.0413132 -0.671762
46720 0.00047426 -0.000573602 -0.700073 0.0269318 -0.666368
46730 0.000491279 -0.000580364 -0.695953 0.0210571 -0.668884
46740 0.000504074 -0.000583298 -0.709763 0.0114822 -0.666008
46750 0.000513536 -0.00058378 -0.721588 0.00202179 -0.662592
46760 0.000517395 -0.000580859 -0.741425 -0.0115967 -0.653377
46770 0.000519021 -0.00057619 -0.759506 -0.0159836 -0.653505
46780 0.000516569 -0.000568983 -0.789719 -0.0265121 -0.646962
46790 0.000512047 -0.000561174 -0.813217 -0.0340653 -0.642526
46800 0.000502669 -0.000551649 -0.844956 -0.0454712 -0.632837
46810 0.000492838 -0.000541774 -0.88234 -0.0545502 -0.625981
46820 0.00048155 -0.000530266 -0.910111 -0.0554657 -0.626005
46830 0.000468035 -0.000518863 -0.953903 -0.0673676 -0.615826
46840 0.000287479 -0.000563865 -0.99411 -0.0720215 -0.388648
46850 0.000274668 -0.000551626 -1.03165 -0.0756073 -0.379105
46860 0.000261873 -0.000539416 -1.07925 -0.0788498 -0.370019
46870 0.000248534 -0.000528807 -1.12251 -0.0788879 -0.360861
46880 0.000233962 -0.000518855 -1.16753 -0.0742722 -0.352358
46890 0.000219523 -0.000508421 -1.20819 -0.073967 -0.339561
46900 0.000209471 -0.000501669 -1.25084 -0.0678635 -0.334751
46910 0.000201313 -0.000498338 -1.29509 -0.0624085 -0.329498
46920 8.18748e-06 -0.000607297 -1.32256 -0.0601578 0.0319682
46930 -1.1885e-06 -0.000605902 -1.3604 -0.0514603 0.0397604
46940 -1.01096e-05 -0.000606589 -1.38298 -0.0448227 0.0490439
46950 -1.76368e-05 -0.00060885 -1.418 -0.0511932 0.0650002
46960 -2.58093e-05 -0.000612115 -1.41953 -0.0347137 0.0665395
46970 -3.31603e-05 -0.000617971 -1.44554 -0.0445938 0.0843477
46980 -3.86917e-05 -0.000625933 -1.44485 -0.0362015 0.0866771
46990 -0.000277781 -0.000862249 -1.4489 -0.0429916 0.334735
47000 -0.000280554 -0.000879869 -1.44318 -0.0444031 0.332945
47010 -0.000284617 -0.000897561 -1.42838 -0.0425339 0.330506
47020 -0.000285438 -0.000916426 -1.40411 -0.0459671 0.328458
47030 -0.00028369 -0.000937417 -1.37482 -0.0495529 0.323944
47040 -0.000278129 -0.000958528 -1.34285 -0.055275 0.317931
47050 -0.000271952 -0.000979012 -1.30783 -0.0583649 0.310338
47060 -0.000263308 -0.000999075 -1.25412 -0.0587463 0.299816
47070 -0.000530325 -0.00143271 -1.21185 -0.0615311 0.394247
47080 -0.000515712 -0.00145096 -1.16936 -0.0653076 0.386924
47090 -0.000501594 -0.0014625 -1.11267 -0.0577545 0.373017
47100 -0.000484149 -0.00147049 -1.07231 -0.0547409 0.360748
47110 -0.000463649 -0.00147681 -1.01807 -0.0483322 0.344445
47120 -0.000444633 -0.00147779 -0.981369 -0.0418091 0.328617
47130 -0.000426923 -0.00147175 -0.936699 -0.0363159 0.315591
47140 -0.000410796 -0.00146194 -0.901032 -0.0286484 0.300974
47150 -0.00039473 -0.00144686 -0.870171 -0.023613 0.289272
47160 -0.000625119 -0.00198716 -0.839615 -0.0130844 0.314909
47170 -0.000610108 -0.00195409 -0.81665 -0.0108337 0.310668
47180 -0.000598193 -0.00191773 -0.795479 -0.00282288 0.301163
47190 -0.000587568 -0.00188038 -0.787163 0.00125885 0.296724
47200 -0.000580581 -0.00184311 -0.78598 0.00694275 0.292011
47210 -0.00057747 -0.0018052 -0.793648 0.00896454 0.293907
47220 -0.000575473 -0.00176957 -0.810661 0.0166321 0.289691
47230 -0.000575796 -0.0017356 -0.841217 0.0186539 0.29376
47240 -0.00057836 -0.0017051 -0.872727 0.0278473 0.290852
47250 -0.000583403 -0.00167682 -0.919876 0.0325012 0.295047
47260 -0.000592161 -0.00165104 -0.971375 0.0360107 0.302498
47270 -0.00060513 -0.00162888 -1.02646 0.0403214 0.311184
47280 -0.000816746 -0.00228692 -1.0807 0.0508881 0.291665
47290 -0.000829446 -0.00227892 -1.13007 0.0606918 0.291128
47300 -0.000849677 -0.0022725 -1.17954 0.0650787 0.298085
47310 -0.000871607 -0.002271 -1.22017 0.075531 0.299948
47320 -0.000893871 -0.00227703 -1.25118 0.0854492 0.301139
47330 -0.000916319 -0.0022921 -1.28395 0.084343 0.309544
47340 -0.000939069 -0.00231273 -1.29646 0.0942993 0.308006
47350 -0.000963685 -0.00233827 -1.31588 0.0942993 0.313982
47360 -0.00117702 -0.00340185 -1.31908 0.091095 0.261092
47370 -0.00120278 -0.00345945 -1.32317 0.0849915 0.267176
47380 -0.00122537 -0.00352374 -1.31081 0.0795364 0.270645
47390 -0.00124553 -0.00359185 -1.29959 0.0612259 0.2828
47400 -0.00125947 -0.00366207 -1.27724 0.0572205 0.282578
47410 -0.00127106 -0.00373366 -1.25553 0.0398254 0.292096
47420 -0.00127625 -0.00380438 -1.21704 0.0388718 0.28762
47430 -0.00127477 -0.00387373 -1.1908 0.0298691 0.288674
47440 -0.00107822 -0.00571173 -1.15086 0.0244141 0.164614
47450 -0.00104971 -0.00577219 -1.11061 0.0269318 0.155018
47460 -0.00101365 -0.00581973 -1.06598 0.0294876 0.144283
47470 -0.000973591 -0.00585208 -1.02222 0.0328827 0.132311
47480 -0.000933144 -0.00586265 -0.979309 0.0358582 0.120947
47490 -0.000891198 -0.00585836 -0.927887 0.0435257 0.103905
47500 -0.000849605 -0.00583586 -0.885353 0.0522614 0.085503
47510 -0.000810052 -0.00579744 -0.831986 0.0563431 0.0711489
47520 -0.000773992 -0.00574379 -0.79052 0.0606537 0.0573381
47530 -0.000741333 -0.0056762 -0.734901 0.0641251 0.0428194
47540 -0.000712843 -0.00559756 -0.688477 0.063057 0.0353254
47550 0.000940061 -0.00814408 -0.640144 0.0662994 -0.216396
47560 0.000920956 -0.00799129 -0.594635 0.0630188 -0.218545
47570 0.000898788 -0.00784269 -0.550613 0.0556564 -0.213194
47580 0.000871983 -0.00769861 -0.508385 0.0561905 -0.221025
47590 0.000843536 -0.00756529 -0.467911 0.0492096 -0.214154
47600 0.000814417 -0.0074418 -0.434799 0.0436401 -0.207519
47610 0.000784884 -0.00733227 -0.399323 0.050087 -0.229357
47620 0.000752006 -0.00723588 -0.373116 0.0460053 -0.224312
47630 0.00072158 -0.00715778 -0.347214 0.052948 -0.249147
47640 0.00069325 -0.00709201 -0.330238 0.0629425 -0.281906
47650 0.000663542 -0.00704752 -0.31517 0.0699997 -0.307371
47660 0.000637485 -0.00702353 -0.295677 0.0845718 -0.360781
47670 0.000615422 -0.00701633 -0.289345 0.0944138 -0.392086
47680 0.000594955 -0.00702751 -0.274353 0.109596 -0.447985
47690 0.000567905 -0.00705567 -0.263138 0.116768 -0.477636
47700 0.00054499 -0.00709837 -0.237427 0.126419 -0.536176
47710 0.000525875 -0.0071597 -0.21431 0.134316 -0.591698
47720 0.000510572 -0.00724052 -0.182571 0.141983 -0.667901
47730 0.000498043 -0.00733854 -0.146942 0.141106 -0.739886
47740 0.000490738 -0.00745004 -0.113945 0.139923 -0.815243
47750 0.000488446 -0.00757602 -0.066185 0.143929 -0.933541
47760 0.000488945 -0.00771211 -0.0360489 0.142212 -0.982947
47770 0.000494281 -0.00785541 0.00232697 0.137253 -0.996818
47780 0.000503155 -0.00800509 0.0191116 0.131416 -0.978613
47790 0.000518465 -0.00815581 0.0450897 0.129814 -0.92192
47800 0.000538604 -0.00830617 0.0445557 0.114746 -0.906815
47810 0.000563614 -0.0084507 0.0421143 0.102425 -0.897514
47820 0.000594417 -0.00858651 0.029068 0.0907517 -0.929
47830 0.000627021 -0.00871009 0.0082016 0.0837326 -0.985669
47840 0.000664469 -0.00881698 -0.0162125 0.0688934 -0.987872
47850 0.000703439 -0.00890572 -0.0376511 0.060463 -0.887857
47860 0.000742471 -0.00897091 -0.067749 0.0542069 -0.687024
47870 0.000786048 -0.00901039 -0.0842285 0.0491715 -0.57731
47880 0.000825505 -0.00902426 -0.0997543 0.04776 -0.512202
47890 0.00086242 -0.00901155 -0.105515 0.0489426 -0.505292
47900 0.00089382 -0.00897252 -0.104561 0.0489426 -0.511625
47910 0.000918697 -0.00890924 -0.0996399 0.0481796 -0.525366
47920 0.000939185 -0.00882455 -0.0851059 0.0504303 -0.597965
47930 0.000950639 -0.00871689 -0.0657272 0.0476837 -0.671514
47940 0.000957954 -0.00859452 -0.0370789 0.0476074 -0.852155
47950 0.000957935 -0.00845869 -0.0127411 0.0476456 -0.988989
47960 0.000950983 -0.00831423 0.0130463 0.0409699 -0.912202
47970 0.00094002 -0.00816425 0.046463 0.0401688 -0.563186
47980 0.000922077 -0.00801317 0.0734711 0.0353241 -0.327442
47990 0.000901994 -0.00786334 0.0977707 0.0251007 -0.136664
48000 0.000877305 -0.00771821 0.122223 0.0175095 -0.029105
48010 0.000850869 -0.00758096 0.147247 0.00980377 0.0452722
48020 0.000823308 -0.00745436 0.158653 -0.00247955 0.125298
48030 0.000791404 -0.00734052 0.179291 -0.00827789 0.152933
48040 0.000760803 -0.00723922 0.181847 -0.016098 0.191809
48050 0.00072915 -0.0071565 0.186501 -0.0206757 0.210363
48060 0.00070131 -0.00708815 0.181503 -0.0200272 0.207008
48070 0.000670285 -0.00703561 0.177498 -0.0178528 0.193989
48080 0.000646551 -0.00700516 0.164871 -0.0152969 0.183506
48090 0.000619386 -0.00699251 0.148239 -0.0108337 0.160603
48100 0.000600227 -0.00699851 0.134544 -0.00469208 0.120124
48110 0.000574279 -0.00702063 0.118217 0.00347137 0.0522375
48120 0.000549197 -0.00705768 0.101547 0.0069809 0.00902149
48130 0.000528925 -0.00711281 0.0878143 0.0107956 -0.0480786
48140 0.000512086 -0.00718741 0.0750351 0.0127792 -0.0974093
48150 0.000501771 -0.00728118 0.0627136 0.0210571 -0.252375
48160 0.000493351 -0.00738928 0.054245 0.0139618 -0.184192
48170 0.000489435 -0.00751091 0.0396347 0.0141907 -0.275149
48180 0.000488025 -0.00764285 0.0312424 0.0128555 -0.320819
48190 0.000491381 -0.00778268 0.0248337 0.00934601 -0.292552
48200 0.000500208 -0.00792927 0.0181198 0.00362396 -0.133991
48210 0.000513436 -0.00807875 0.00156403 -0.00511169 0.972873
48220 0.000531256 -0.00823027 -0.00473023 -0.0165558 0.941831
48230 0.000556376 -0.00837554 -0.00743866 -0.0181961 0.898522
48240 0.000584829 -0.00851521 -0.0216293 -0.0305939 0.77507
48250 0.000618382 -0.00864299 -0.0305176 -0.0318146 0.670422
48260 0.00065191 -0.00875584 -0.043869 -0.0435638 0.650005
48270 0.000688354 -0.00885003 -0.0546646 -0.0444794 0.569093
48280 0.000724679 -0.0089209 -0.0673676 -0.0446701 0.483335
48290 0.000768965 -0.00896814 -0.076828 -0.0495911 0.468558
48300 0.000808653 -0.00899067 -0.100403 -0.0531006 0.386449
48310 0.000847353 -0.00898546 -0.105743 -0.0540924 0.36982
48320 0.000878739 -0.00895611 -0.126648 -0.0613785 0.346165
48330 0.000906613 -0.00889882 -0.136642 -0.0592423 0.30274
48340 0.000928173 -0.00882104 -0.157013 -0.070343 0.311108
48350 0.000943878 -0.00872029 -0.173683 -0.0671768 0.258276
48360 0.000952641 -0.00860404 -0.190506 -0.070076 0.239848
48370 0.000953329 -0.00847289 -0.221558 -0.0751877 0.213465
48380 0.000949176 -0.00833198 -0.247612 -0.0792313 0.194998
48390 0.000939798 -0.0081833 -0.275192 -0.0777054 0.160168
48400 0.000922328 -0.0080323 -0.306664 -0.0824738 0.147852
48410 0.000904872 -0.00788274 -0.337334 -0.0815964 0.122726
48420 0.000881745 -0.00773558 -0.36541 -0.08564 0.116451
48430 0.000854024 -0.00759614 -0.382385 -0.0758743 0.0838225
48440 0.000825922 -0.00746593 -0.391922 -0.0722885 0.072156
48450 0.000796249 -0.00734714 -0.39917 -0.0646973 0.0527037
48460 0.000765862 -0.00724296 -0.402107 -0.0614548 0.0462943
48470 0.000734986 -0.0071538 -0.39299 -0.0498962 0.0239062
48480 0.00239851 -0.00549007 -0.389633 -0.0431061 -0.297151
48490 0.0023698 -0.00547719 -0.380898 -0.0424576 -0.292976
48500 0.00234324 -0.00547984 -0.373116 -0.0348282 -0.306017
48510 0.00233225 -0.00549247 -0.364571 -0.0310516 -0.311325
48520 0.00232043 -0.00552142 -0.360527 -0.0307083 -0.307797
48530 0.00231528 -0.00556085 -0.361824 -0.0247192 -0.320552
48540 0.00231818 -0.00561728 -0.36068 -0.0238419 -0.319677
48550 0.00232958 -0.00568733 -0.372963 -0.0226212 -0.322325
48560 0.00234723 -0.00576905 -0.381088 -0.0230789 -0.320185
48570 0.00237123 -0.00586154 -0.405426 -0.0247574 -0.317816
48580 0.00240153 -0.00596396 -0.430374 -0.0285339 -0.311343
48590 0.00243751 -0.00607352 -0.452461 -0.0299835 -0.310278
48600 0.00247871 -0.00618803 -0.481529 -0.0347137 -0.304132
48610 0.00252594 -0.00630608 -0.515633 -0.0440216 -0.291522
48620 0.00257617 -0.00642345 -0.542755 -0.0579071 -0.27167
48630 0.00262986 -0.00653954 -0.561829 -0.0622559 -0.268655
48640 0.00268605 -0.0066493 -0.580368 -0.0709915 -0.259205
48650 0.00274177 -0.00675159 -0.593224 -0.0776291 -0.252853
48660 0.00279648 -0.00684299 -0.594177 -0.0781632 -0.25433
48670 0.00285225 -0.00692231 -0.611191 -0.0909042 -0.2408
48680 0.00290184 -0.00698389 -0.608635 -0.0864792 -0.249978
48690 0.00275708 -0.00220922 -0.616264 -0.0829697 -0.689965
48700 0.00277388 -0.00219706 -0.626144 -0.0806809 -0.698123
48710 0.0027817 -0.00218041 -0.639381 -0.0777054 -0.706859
48720 0.00277822 -0.00215869 -0.651779 -0.0698853 -0.719736
48730 0.00276733 -0.00213226 -0.66658 -0.0593567 -0.734877
48740 0.00274671 -0.0021016 -0.685082 -0.0543594 -0.743641
48750 0.00272093 -0.00206555 -0.71003 -0.0452423 -0.756433
48760 0.00268806 -0.00202822 -0.733261 -0.0417709 -0.762713
48770 0.00264945 -0.0019901 -0.758514 -0.0344849 -0.771462
48780 0.00260604 -0.00195284 -0.786171 -0.0335693 -0.773938
48790 0.0025612 -0.00191485 -0.823288 -0.0407791 -0.770304
48800 0.00251199 -0.00187834 -0.846787 -0.0413895 -0.770674
48810 0.0024625 -0.00184469 -0.877457 -0.0453568 -0.768324
48820 0.00241391 -0.00181315 -0.893402 -0.0484085 -0.765902
48830 0.00085992 -0.000651037 -0.909615 -0.0493622 -0.763399
48840 0.000844111 -0.000643117 -0.90416 -0.0537872 -0.758046
48850 0.00083009 -0.000636428 -0.893021 -0.0497055 -0.758554
48860 0.000817679 -0.00063245 -0.863686 -0.0468445 -0.756705
48870 0.000807281 -0.000629575 -0.8321 -0.0465012 -0.75301
48880 0.000798628 -0.0006295 -0.788231 -0.0430679 -0.750416
48890 0.000792143 -0.000626462 -0.737839 -0.0378037 -0.751592
48900 0.000787534 -0.00063294 -0.686989 -0.0362778 -0.745341
48910 0.000782389 -0.000640756 -0.647926 -0.0363159 -0.736987
48920 0.000784321 -0.000643231 -0.595589 -0.0325394 -0.73748
48930 0.000786255 -0.000651061 -0.555916 -0.0322723 -0.731961
48940 0.000789758 -0.00066125 -0.511169 -0.0325775 -0.724347
48950 0.000795617 -0.000672697 -0.471649 -0.0315094 -0.718895
48960 0.00080353 -0.000685567 -0.435257 -0.0339508 -0.707961
48970 0.000813399 -0.000698925 -0.401535 -0.0421524 -0.686273
48980 -0.00019138 -0.000392453 -0.371361 -0.0444031 0.541923
48990 -0.000194165 -0.000400985 -0.33905 -0.0526047 0.568656
49000 -0.000196995 -0.000409782 -0.317574 -0.058136 0.588476
49010 -0.000200469 -0.000419061 -0.292282 -0.0650024 0.617086
49020 -0.000204413 -0.000426655 -0.276871 -0.0727844 0.647164
49030 -0.000208488 -0.000434234 -0.258446 -0.0777054 0.674059
49040 -0.000212535 -0.000441067 -0.247803 -0.0864029 0.706493
49050 -0.000216742 -0.000446034 -0.231056 -0.0836563 0.717152
49060 -0.00022048 -0.000450021 -0.223999 -0.091362 0.74653
49070 -0.00022482 -0.000451927 -0.217323 -0.0951004 0.766976
49080 -0.000228411 -0.000451808 -0.211067 -0.0971985 0.783101
49090 -0.0002319 -0.000451323 -0.206566 -0.0947571 0.786259
49100 -0.000234157 -0.000450455 -0.205193 -0.093956 0.788753
49110 -0.000236693 -0.000444502 -0.208397 -0.0971603 0.798962
49120 -0.000239845 -0.00043497 -0.216827 -0.0940704 0.791503
49130 -0.000240166 -0.000428458 -0.221939 -0.0834656 0.764721
49140 -0.000240826 -0.000420583 -0.227623 -0.0802994 0.757302
49150 -0.000241074 -0.000411477 -0.239067 -0.0777435 0.747558
49160 -0.000240047 -0.00040111 -0.246964 -0.0707245 0.729914
49170 -0.000238418 -0.000391519 -0.253944 -0.0678253 0.72289
49180 -0.000236731 -0.000381239 -0.263367 -0.0645447 0.714579
49190 -0.000234356 -0.000371869 -0.274239 -0.0683212 0.721867
49200 -0.000232126 -0.00036332 -0.282478 -0.0666428 0.717509
49210 -0.000228987 -0.000354771 -0.291061 -0.0684738 0.720294
49220 -0.000226055 -0.000348099 -0.302925 -0.0716019 0.722948
49230 -0.000223181 -0.000341178 -0.305405 -0.0704956 0.721619
49240 -0.00021969 -0.000335664 -0.297051 -0.0675964 0.719635
49250 -0.000216553 -0.000331251 -0.300751 -0.0693131 0.721186
