# Dark Energy Evolution Data
# time, w, scale_factor, energy_density, pressure
4.77, 0.999976, 1.61123, 0.00999988, 0.00999964
4.78, 0.999976, 1.61284, 0.00999988, 0.00999964
4.79, 0.999976, 1.61446, 0.00999988, 0.00999964
4.8, 0.999976, 1.61607, 0.00999988, 0.00999964
4.81, 0.999976, 1.61769, 0.00999988, 0.00999964
4.82, 0.999976, 1.61931, 0.00999988, 0.00999964
4.83, 0.999976, 1.62093, 0.00999988, 0.00999964
4.84, 0.999976, 1.62255, 0.00999988, 0.00999963
4.85, 0.999975, 1.62417, 0.00999988, 0.00999963
4.86, 0.999975, 1.6258, 0.00999988, 0.00999963
4.87, 0.999975, 1.62742, 0.00999988, 0.00999963
4.88, 0.999975, 1.62905, 0.00999988, 0.00999963
4.89, 0.999975, 1.63068, 0.00999988, 0.00999963
4.9, 0.999975, 1.63231, 0.00999988, 0.00999963
4.91, 0.999975, 1.63395, 0.00999987, 0.00999962
4.92, 0.999975, 1.63558, 0.00999987, 0.00999962
4.93, 0.999975, 1.63722, 0.00999987, 0.00999962
4.94, 0.999975, 1.63886, 0.00999987, 0.00999962
4.95, 0.999974, 1.6405, 0.00999987, 0.00999962
4.96, 0.999974, 1.64214, 0.00999987, 0.00999962
4.97, 0.999974, 1.64378, 0.00999987, 0.00999961
4.98, 0.999974, 1.64543, 0.00999987, 0.00999961
4.99, 0.999974, 1.64707, 0.00999987, 0.00999961
5, 0.999974, 1.64872, 0.00999987, 0.00999961
5.01, 0.999974, 1.65037, 0.00999987, 0.00999961
5.02, 0.999974, 1.65202, 0.00999987, 0.00999961
5.03, 0.999974, 1.65367, 0.00999987, 0.00999961
5.04, 0.999974, 1.65533, 0.00999987, 0.0099996
5.05, 0.999973, 1.65698, 0.00999987, 0.0099996
5.06, 0.999973, 1.65864, 0.00999987, 0.0099996
5.07, 0.999973, 1.6603, 0.00999987, 0.0099996
5.08, 0.999973, 1.66196, 0.00999987, 0.0099996
5.09, 0.999973, 1.66362, 0.00999987, 0.0099996
5.1, 0.999973, 1.66529, 0.00999986, 0.00999959
5.11, 0.999973, 1.66696, 0.00999986, 0.00999959
5.12, 0.999973, 1.66862, 0.00999986, 0.00999959
5.13, 0.999973, 1.67029, 0.00999986, 0.00999959
5.14, 0.999973, 1.67196, 0.00999986, 0.00999959
5.15, 0.999972, 1.67364, 0.00999986, 0.00999959
5.16, 0.999972, 1.67531, 0.00999986, 0.00999959
5.17, 0.999972, 1.67699, 0.00999986, 0.00999958
5.18, 0.999972, 1.67866, 0.00999986, 0.00999958
5.19, 0.999972, 1.68034, 0.00999986, 0.00999958
5.2, 0.999972, 1.68203, 0.00999986, 0.00999958
5.21, 0.999972, 1.68371, 0.00999986, 0.00999958
5.22, 0.999972, 1.68539, 0.00999986, 0.00999958
5.23, 0.999972, 1.68708, 0.00999986, 0.00999957
5.24, 0.999971, 1.68877, 0.00999986, 0.00999957
5.25, 0.999971, 1.69046, 0.00999986, 0.00999957
5.26, 0.999971, 1.69215, 0.00999986, 0.00999957
5.27, 0.999971, 1.69384, 0.00999986, 0.00999957
5.28, 0.999971, 1.69554, 0.00999986, 0.00999957
5.29, 0.999971, 1.69723, 0.00999985, 0.00999956
5.3, 0.999971, 1.69893, 0.00999985, 0.00999956
5.31, 0.999971, 1.70063, 0.00999985, 0.00999956
5.32, 0.999971, 1.70233, 0.00999985, 0.00999956
5.33, 0.999971, 1.70403, 0.00999985, 0.00999956
5.34, 0.99997, 1.70574, 0.00999985, 0.00999956
5.35, 0.99997, 1.70745, 0.00999985, 0.00999955
5.36, 0.99997, 1.70915, 0.00999985, 0.00999955
5.37, 0.99997, 1.71086, 0.00999985, 0.00999955
5.38, 0.99997, 1.71258, 0.00999985, 0.00999955
5.39, 0.99997, 1.71429, 0.00999985, 0.00999955
5.4, 0.99997, 1.716, 0.00999985, 0.00999955
5.41, 0.99997, 1.71772, 0.00999985, 0.00999954
5.42, 0.99997, 1.71944, 0.00999985, 0.00999954
5.43, 0.999969, 1.72116, 0.00999985, 0.00999954
5.44, 0.999969, 1.72288, 0.00999985, 0.00999954
5.45, 0.999969, 1.72461, 0.00999985, 0.00999954
5.46, 0.999969, 1.72633, 0.00999985, 0.00999954
5.47, 0.999969, 1.72806, 0.00999984, 0.00999953
5.48, 0.999969, 1.72979, 0.00999984, 0.00999953
5.49, 0.999969, 1.73152, 0.00999984, 0.00999953
5.5, 0.999969, 1.73325, 0.00999984, 0.00999953
5.51, 0.999969, 1.73498, 0.00999984, 0.00999953
5.52, 0.999968, 1.73672, 0.00999984, 0.00999953
5.53, 0.999968, 1.73846, 0.00999984, 0.00999952
5.54, 0.999968, 1.7402, 0.00999984, 0.00999952
5.55, 0.999968, 1.74194, 0.00999984, 0.00999952
5.56, 0.999968, 1.74368, 0.00999984, 0.00999952
5.57, 0.999968, 1.74543, 0.00999984, 0.00999952
5.58, 0.999968, 1.74717, 0.00999984, 0.00999952
5.59, 0.999968, 1.74892, 0.00999984, 0.00999951
5.6, 0.999968, 1.75067, 0.00999984, 0.00999951
5.61, 0.999967, 1.75242, 0.00999984, 0.00999951
5.62, 0.999967, 1.75417, 0.00999984, 0.00999951
5.63, 0.999967, 1.75593, 0.00999984, 0.00999951
5.64, 0.999967, 1.75769, 0.00999984, 0.00999951
5.65, 0.999967, 1.75945, 0.00999983, 0.0099995
5.66, 0.999967, 1.76121, 0.00999983, 0.0099995
5.67, 0.999967, 1.76297, 0.00999983, 0.0099995
5.68, 0.999967, 1.76473, 0.00999983, 0.0099995
5.69, 0.999966, 1.7665, 0.00999983, 0.0099995
5.7, 0.999966, 1.76826, 0.00999983, 0.0099995
5.71, 0.999966, 1.77003, 0.00999983, 0.00999949
5.72, 0.999966, 1.7718, 0.00999983, 0.00999949
5.73, 0.999966, 1.77358, 0.00999983, 0.00999949
5.74, 0.999966, 1.77535, 0.00999983, 0.00999949
5.75, 0.999966, 1.77713, 0.00999983, 0.00999949
5.76, 0.999966, 1.77891, 0.00999983, 0.00999949
5.77, 0.999966, 1.78069, 0.00999983, 0.00999948
5.78, 0.999965, 1.78247, 0.00999983, 0.00999948
5.79, 0.999965, 1.78425, 0.00999983, 0.00999948
5.8, 0.999965, 1.78604, 0.00999983, 0.00999948
5.81, 0.999965, 1.78782, 0.00999983, 0.00999948
5.82, 0.999965, 1.78961, 0.00999982, 0.00999947
5.83, 0.999965, 1.7914, 0.00999982, 0.00999947
5.84, 0.999965, 1.79319, 0.00999982, 0.00999947
5.85, 0.999965, 1.79499, 0.00999982, 0.00999947
5.86, 0.999964, 1.79678, 0.00999982, 0.00999947
5.87, 0.999964, 1.79858, 0.00999982, 0.00999947
5.88, 0.999964, 1.80038, 0.00999982, 0.00999946
5.89, 0.999964, 1.80218, 0.00999982, 0.00999946
5.9, 0.999964, 1.80399, 0.00999982, 0.00999946
5.91, 0.999964, 1.80579, 0.00999982, 0.00999946
5.92, 0.999964, 1.8076, 0.00999982, 0.00999946
5.93, 0.999964, 1.80941, 0.00999982, 0.00999945
5.94, 0.999964, 1.81122, 0.00999982, 0.00999945
5.95, 0.999963, 1.81303, 0.00999982, 0.00999945
5.96, 0.999963, 1.81484, 0.00999982, 0.00999945
5.97, 0.999963, 1.81666, 0.00999982, 0.00999945
5.98, 0.999963, 1.81847, 0.00999982, 0.00999945
5.99, 0.999963, 1.82029, 0.00999981, 0.00999944
6, 0.999963, 1.82212, 0.00999981, 0.00999944
6.01, 0.999963, 1.82394, 0.00999981, 0.00999944
6.02, 0.999963, 1.82576, 0.00999981, 0.00999944
6.03, 0.999962, 1.82759, 0.00999981, 0.00999944
6.04, 0.999962, 1.82942, 0.00999981, 0.00999943
6.05, 0.999962, 1.83125, 0.00999981, 0.00999943
6.06, 0.999962, 1.83308, 0.00999981, 0.00999943
6.07, 0.999962, 1.83491, 0.00999981, 0.00999943
6.08, 0.999962, 1.83675, 0.00999981, 0.00999943
6.09, 0.999962, 1.83859, 0.00999981, 0.00999943
6.1, 0.999962, 1.84043, 0.00999981, 0.00999942
6.11, 0.999961, 1.84227, 0.00999981, 0.00999942
6.12, 0.999961, 1.84411, 0.00999981, 0.00999942
6.13, 0.999961, 1.84596, 0.00999981, 0.00999942
6.14, 0.999961, 1.8478, 0.00999981, 0.00999942
6.15, 0.999961, 1.84965, 0.0099998, 0.00999941
6.16, 0.999961, 1.8515, 0.0099998, 0.00999941
6.17, 0.999961, 1.85336, 0.0099998, 0.00999941
6.18, 0.999961, 1.85521, 0.0099998, 0.00999941
6.19, 0.99996, 1.85707, 0.0099998, 0.00999941
6.2, 0.99996, 1.85892, 0.0099998, 0.0099994
6.21, 0.99996, 1.86078, 0.0099998, 0.0099994
6.22, 0.99996, 1.86265, 0.0099998, 0.0099994
6.23, 0.99996, 1.86451, 0.0099998, 0.0099994
6.24, 0.99996, 1.86637, 0.0099998, 0.0099994
6.25, 0.99996, 1.86824, 0.0099998, 0.0099994
6.26, 0.99996, 1.87011, 0.0099998, 0.00999939
6.27, 0.999959, 1.87198, 0.0099998, 0.00999939
6.28, 0.999959, 1.87386, 0.0099998, 0.00999939
6.29, 0.999959, 1.87573, 0.0099998, 0.00999939
6.3, 0.999959, 1.87761, 0.0099998, 0.00999939
6.31, 0.999959, 1.87949, 0.00999979, 0.00999938
6.32, 0.999959, 1.88137, 0.00999979, 0.00999938
6.33, 0.999959, 1.88325, 0.00999979, 0.00999938
6.34, 0.999959, 1.88513, 0.00999979, 0.00999938
6.35, 0.999958, 1.88702, 0.00999979, 0.00999938
6.36, 0.999958, 1.88891, 0.00999979, 0.00999937
6.37, 0.999958, 1.8908, 0.00999979, 0.00999937
6.38, 0.999958, 1.89269, 0.00999979, 0.00999937
6.39, 0.999958, 1.89458, 0.00999979, 0.00999937
6.4, 0.999958, 1.89648, 0.00999979, 0.00999937
6.41, 0.999958, 1.89837, 0.00999979, 0.00999936
6.42, 0.999957, 1.90027, 0.00999979, 0.00999936
6.43, 0.999957, 1.90217, 0.00999979, 0.00999936
6.44, 0.999957, 1.90408, 0.00999979, 0.00999936
6.45, 0.999957, 1.90598, 0.00999979, 0.00999936
6.46, 0.999957, 1.90789, 0.00999978, 0.00999935
6.47, 0.999957, 1.9098, 0.00999978, 0.00999935
6.48, 0.999957, 1.91171, 0.00999978, 0.00999935
6.49, 0.999957, 1.91362, 0.00999978, 0.00999935
6.5, 0.999956, 1.91554, 0.00999978, 0.00999935
6.51, 0.999956, 1.91745, 0.00999978, 0.00999934
6.52, 0.999956, 1.91937, 0.00999978, 0.00999934
6.53, 0.999956, 1.92129, 0.00999978, 0.00999934
6.54, 0.999956, 1.92321, 0.00999978, 0.00999934
6.55, 0.999956, 1.92514, 0.00999978, 0.00999934
6.56, 0.999956, 1.92706, 0.00999978, 0.00999933
6.57, 0.999956, 1.92899, 0.00999978, 0.00999933
6.58, 0.999955, 1.93092, 0.00999978, 0.00999933
6.59, 0.999955, 1.93285, 0.00999978, 0.00999933
6.6, 0.999955, 1.93479, 0.00999978, 0.00999933
6.61, 0.999955, 1.93672, 0.00999977, 0.00999932
6.62, 0.999955, 1.93866, 0.00999977, 0.00999932
6.63, 0.999955, 1.9406, 0.00999977, 0.00999932
6.64, 0.999955, 1.94254, 0.00999977, 0.00999932
6.65, 0.999954, 1.94449, 0.00999977, 0.00999932
6.66, 0.999954, 1.94643, 0.00999977, 0.00999931
6.67, 0.999954, 1.94838, 0.00999977, 0.00999931
6.68, 0.999954, 1.95033, 0.00999977, 0.00999931
6.69, 0.999954, 1.95228, 0.00999977, 0.00999931
6.7, 0.999954, 1.95423, 0.00999977, 0.00999931
6.71, 0.999954, 1.95619, 0.00999977, 0.0099993
6.72, 0.999953, 1.95814, 0.00999977, 0.0099993
6.73, 0.999953, 1.9601, 0.00999977, 0.0099993
6.74, 0.999953, 1.96206, 0.00999977, 0.0099993
6.75, 0.999953, 1.96403, 0.00999977, 0.0099993
6.76, 0.999953, 1.96599, 0.00999976, 0.00999929
6.77, 0.999953, 1.96796, 0.00999976, 0.00999929
6.78, 0.999953, 1.96993, 0.00999976, 0.00999929
6.79, 0.999953, 1.9719, 0.00999976, 0.00999929
6.8, 0.999952, 1.97387, 0.00999976, 0.00999929
6.81, 0.999952, 1.97585, 0.00999976, 0.00999928
6.82, 0.999952, 1.97782, 0.00999976, 0.00999928
6.83, 0.999952, 1.9798, 0.00999976, 0.00999928
6.84, 0.999952, 1.98178, 0.00999976, 0.00999928
6.85, 0.999952, 1.98377, 0.00999976, 0.00999928
6.86, 0.999952, 1.98575, 0.00999976, 0.00999927
6.87, 0.999951, 1.98774, 0.00999976, 0.00999927
6.88, 0.999951, 1.98973, 0.00999976, 0.00999927
6.89, 0.999951, 1.99172, 0.00999976, 0.00999927
6.9, 0.999951, 1.99371, 0.00999976, 0.00999927
6.91, 0.999951, 1.9957, 0.00999975, 0.00999926
6.92, 0.999951, 1.9977, 0.00999975, 0.00999926
6.93, 0.999951, 1.9997, 0.00999975, 0.00999926
6.94, 0.99995, 2.0017, 0.00999975, 0.00999926
6.95, 0.99995, 2.0037, 0.00999975, 0.00999925
6.96, 0.99995, 2.00571, 0.00999975, 0.00999925
6.97, 0.99995, 2.00771, 0.00999975, 0.00999925
6.98, 0.99995, 2.00972, 0.00999975, 0.00999925
6.99, 0.99995, 2.01173, 0.00999975, 0.00999925
7, 0.99995, 2.01375, 0.00999975, 0.00999924
7.01, 0.999949, 2.01576, 0.00999975, 0.00999924
7.02, 0.999949, 2.01778, 0.00999975, 0.00999924
7.03, 0.999949, 2.0198, 0.00999975, 0.00999924
7.04, 0.999949, 2.02182, 0.00999975, 0.00999924
7.05, 0.999949, 2.02384, 0.00999974, 0.00999923
7.06, 0.999949, 2.02587, 0.00999974, 0.00999923
7.07, 0.999949, 2.02789, 0.00999974, 0.00999923
7.08, 0.999948, 2.02992, 0.00999974, 0.00999923
7.09, 0.999948, 2.03195, 0.00999974, 0.00999922
7.1, 0.999948, 2.03398, 0.00999974, 0.00999922
7.11, 0.999948, 2.03602, 0.00999974, 0.00999922
7.12, 0.999948, 2.03806, 0.00999974, 0.00999922
7.13, 0.999948, 2.0401, 0.00999974, 0.00999922
7.14, 0.999948, 2.04214, 0.00999974, 0.00999921
7.15, 0.999947, 2.04418, 0.00999974, 0.00999921
7.16, 0.999947, 2.04623, 0.00999974, 0.00999921
7.17, 0.999947, 2.04827, 0.00999974, 0.00999921
7.18, 0.999947, 2.05032, 0.00999974, 0.00999921
7.19, 0.999947, 2.05237, 0.00999973, 0.0099992
7.2, 0.999947, 2.05443, 0.00999973, 0.0099992
7.21, 0.999947, 2.05648, 0.00999973, 0.0099992
7.22, 0.999946, 2.05854, 0.00999973, 0.0099992
7.23, 0.999946, 2.0606, 0.00999973, 0.00999919
7.24, 0.999946, 2.06266, 0.00999973, 0.00999919
7.25, 0.999946, 2.06472, 0.00999973, 0.00999919
7.26, 0.999946, 2.06679, 0.00999973, 0.00999919
7.27, 0.999946, 2.06886, 0.00999973, 0.00999919
7.28, 0.999946, 2.07093, 0.00999973, 0.00999918
7.29, 0.999945, 2.073, 0.00999973, 0.00999918
7.3, 0.999945, 2.07507, 0.00999973, 0.00999918
7.31, 0.999945, 2.07715, 0.00999973, 0.00999918
7.32, 0.999945, 2.07923, 0.00999972, 0.00999917
7.33, 0.999945, 2.08131, 0.00999972, 0.00999917
7.34, 0.999945, 2.08339, 0.00999972, 0.00999917
7.35, 0.999944, 2.08547, 0.00999972, 0.00999917
7.36, 0.999944, 2.08756, 0.00999972, 0.00999917
7.37, 0.999944, 2.08965, 0.00999972, 0.00999916
7.38, 0.999944, 2.09174, 0.00999972, 0.00999916
7.39, 0.999944, 2.09383, 0.00999972, 0.00999916
7.4, 0.999944, 2.09593, 0.00999972, 0.00999916
7.41, 0.999944, 2.09803, 0.00999972, 0.00999915
7.42, 0.999943, 2.10012, 0.00999972, 0.00999915
7.43, 0.999943, 2.10223, 0.00999972, 0.00999915
7.44, 0.999943, 2.10433, 0.00999972, 0.00999915
7.45, 0.999943, 2.10643, 0.00999972, 0.00999915
7.46, 0.999943, 2.10854, 0.00999971, 0.00999914
7.47, 0.999943, 2.11065, 0.00999971, 0.00999914
7.48, 0.999943, 2.11276, 0.00999971, 0.00999914
7.49, 0.999942, 2.11488, 0.00999971, 0.00999914
7.5, 0.999942, 2.11699, 0.00999971, 0.00999913
7.51, 0.999942, 2.11911, 0.00999971, 0.00999913
7.52, 0.999942, 2.12123, 0.00999971, 0.00999913
7.53, 0.999942, 2.12335, 0.00999971, 0.00999913
7.54, 0.999942, 2.12548, 0.00999971, 0.00999912
7.55, 0.999941, 2.1276, 0.00999971, 0.00999912
7.56, 0.999941, 2.12973, 0.00999971, 0.00999912
7.57, 0.999941, 2.13186, 0.00999971, 0.00999912
7.58, 0.999941, 2.134, 0.00999971, 0.00999912
7.59, 0.999941, 2.13613, 0.0099997, 0.00999911
7.6, 0.999941, 2.13827, 0.0099997, 0.00999911
7.61, 0.999941, 2.14041, 0.0099997, 0.00999911
7.62, 0.99994, 2.14255, 0.0099997, 0.00999911
7.63, 0.99994, 2.14469, 0.0099997, 0.0099991
7.64, 0.99994, 2.14684, 0.0099997, 0.0099991
7.65, 0.99994, 2.14899, 0.0099997, 0.0099991
7.66, 0.99994, 2.15114, 0.0099997, 0.0099991
7.67, 0.99994, 2.15329, 0.0099997, 0.00999909
7.68, 0.999939, 2.15544, 0.0099997, 0.00999909
7.69, 0.999939, 2.1576, 0.0099997, 0.00999909
7.7, 0.999939, 2.15976, 0.0099997, 0.00999909
7.71, 0.999939, 2.16192, 0.0099997, 0.00999909
7.72, 0.999939, 2.16408, 0.00999969, 0.00999908
7.73, 0.999939, 2.16625, 0.00999969, 0.00999908
7.74, 0.999939, 2.16841, 0.00999969, 0.00999908
7.75, 0.999938, 2.17058, 0.00999969, 0.00999908
7.76, 0.999938, 2.17276, 0.00999969, 0.00999907
7.77, 0.999938, 2.17493, 0.00999969, 0.00999907
7.78, 0.999938, 2.1771, 0.00999969, 0.00999907
7.79, 0.999938, 2.17928, 0.00999969, 0.00999907
7.8, 0.999938, 2.18146, 0.00999969, 0.00999906
7.81, 0.999937, 2.18365, 0.00999969, 0.00999906
7.82, 0.999937, 2.18583, 0.00999969, 0.00999906
7.83, 0.999937, 2.18802, 0.00999969, 0.00999906
7.84, 0.999937, 2.19021, 0.00999968, 0.00999905
7.85, 0.999937, 2.1924, 0.00999968, 0.00999905
7.86, 0.999937, 2.19459, 0.00999968, 0.00999905
7.87, 0.999936, 2.19679, 0.00999968, 0.00999905
7.88, 0.999936, 2.19898, 0.00999968, 0.00999904
7.89, 0.999936, 2.20118, 0.00999968, 0.00999904
7.9, 0.999936, 2.20339, 0.00999968, 0.00999904
7.91, 0.999936, 2.20559, 0.00999968, 0.00999904
7.92, 0.999936, 2.2078, 0.00999968, 0.00999904
7.93, 0.999936, 2.21001, 0.00999968, 0.00999903
7.94, 0.999935, 2.21222, 0.00999968, 0.00999903
7.95, 0.999935, 2.21443, 0.00999968, 0.00999903
7.96, 0.999935, 2.21665, 0.00999968, 0.00999903
7.97, 0.999935, 2.21886, 0.00999967, 0.00999902
7.98, 0.999935, 2.22108, 0.00999967, 0.00999902
7.99, 0.999935, 2.22331, 0.00999967, 0.00999902
8, 0.999934, 2.22553, 0.00999967, 0.00999902
8.01, 0.999934, 2.22776, 0.00999967, 0.00999901
8.02, 0.999934, 2.22999, 0.00999967, 0.00999901
8.03, 0.999934, 2.23222, 0.00999967, 0.00999901
8.04, 0.999934, 2.23445, 0.00999967, 0.00999901
8.05, 0.999934, 2.23669, 0.00999967, 0.009999
8.06, 0.999933, 2.23892, 0.00999967, 0.009999
8.07, 0.999933, 2.24116, 0.00999967, 0.009999
8.08, 0.999933, 2.24341, 0.00999967, 0.009999
8.09, 0.999933, 2.24565, 0.00999966, 0.00999899
8.1, 0.999933, 2.2479, 0.00999966, 0.00999899
8.11, 0.999933, 2.25015, 0.00999966, 0.00999899
8.12, 0.999932, 2.2524, 0.00999966, 0.00999899
8.13, 0.999932, 2.25465, 0.00999966, 0.00999898
8.14, 0.999932, 2.25691, 0.00999966, 0.00999898
8.15, 0.999932, 2.25917, 0.00999966, 0.00999898
8.16, 0.999932, 2.26143, 0.00999966, 0.00999898
8.17, 0.999932, 2.26369, 0.00999966, 0.00999897
8.18, 0.999931, 2.26595, 0.00999966, 0.00999897
8.19, 0.999931, 2.26822, 0.00999966, 0.00999897
8.2, 0.999931, 2.27049, 0.00999966, 0.00999897
8.21, 0.999931, 2.27276, 0.00999965, 0.00999896
8.22, 0.999931, 2.27503, 0.00999965, 0.00999896
8.23, 0.999931, 2.27731, 0.00999965, 0.00999896
8.24, 0.99993, 2.27959, 0.00999965, 0.00999896
8.25, 0.99993, 2.28187, 0.00999965, 0.00999895
8.26, 0.99993, 2.28415, 0.00999965, 0.00999895
8.27, 0.99993, 2.28644, 0.00999965, 0.00999895
8.28, 0.99993, 2.28873, 0.00999965, 0.00999895
8.29, 0.99993, 2.29102, 0.00999965, 0.00999894
8.3, 0.999929, 2.29331, 0.00999965, 0.00999894
8.31, 0.999929, 2.2956, 0.00999965, 0.00999894
8.32, 0.999929, 2.2979, 0.00999965, 0.00999894
8.33, 0.999929, 2.3002, 0.00999964, 0.00999893
8.34, 0.999929, 2.3025, 0.00999964, 0.00999893
8.35, 0.999929, 2.3048, 0.00999964, 0.00999893
8.36, 0.999928, 2.30711, 0.00999964, 0.00999893
8.37, 0.999928, 2.30942, 0.00999964, 0.00999892
8.38, 0.999928, 2.31173, 0.00999964, 0.00999892
8.39, 0.999928, 2.31404, 0.00999964, 0.00999892
8.4, 0.999928, 2.31636, 0.00999964, 0.00999892
8.41, 0.999928, 2.31867, 0.00999964, 0.00999891
8.42, 0.999927, 2.32099, 0.00999964, 0.00999891
8.43, 0.999927, 2.32331, 0.00999964, 0.00999891
8.44, 0.999927, 2.32564, 0.00999964, 0.00999891
8.45, 0.999927, 2.32797, 0.00999963, 0.0099989
8.46, 0.999927, 2.33029, 0.00999963, 0.0099989
8.47, 0.999927, 2.33263, 0.00999963, 0.0099989
8.48, 0.999926, 2.33496, 0.00999963, 0.0099989
8.49, 0.999926, 2.3373, 0.00999963, 0.00999889
8.5, 0.999926, 2.33963, 0.00999963, 0.00999889
8.51, 0.999926, 2.34198, 0.00999963, 0.00999889
8.52, 0.999926, 2.34432, 0.00999963, 0.00999889
8.53, 0.999926, 2.34666, 0.00999963, 0.00999888
8.54, 0.999925, 2.34901, 0.00999963, 0.00999888
8.55, 0.999925, 2.35136, 0.00999963, 0.00999888
8.56, 0.999925, 2.35371, 0.00999963, 0.00999888
8.57, 0.999925, 2.35607, 0.00999962, 0.00999887
8.58, 0.999925, 2.35843, 0.00999962, 0.00999887
8.59, 0.999924, 2.36079, 0.00999962, 0.00999887
8.6, 0.999924, 2.36315, 0.00999962, 0.00999886
8.61, 0.999924, 2.36551, 0.00999962, 0.00999886
8.62, 0.999924, 2.36788, 0.00999962, 0.00999886
8.63, 0.999924, 2.37025, 0.00999962, 0.00999886
8.64, 0.999924, 2.37262, 0.00999962, 0.00999885
8.65, 0.999923, 2.37499, 0.00999962, 0.00999885
8.66, 0.999923, 2.37737, 0.00999962, 0.00999885
8.67, 0.999923, 2.37975, 0.00999962, 0.00999885
8.68, 0.999923, 2.38213, 0.00999961, 0.00999884
8.69, 0.999923, 2.38451, 0.00999961, 0.00999884
8.7, 0.999923, 2.3869, 0.00999961, 0.00999884
8.71, 0.999922, 2.38929, 0.00999961, 0.00999884
8.72, 0.999922, 2.39168, 0.00999961, 0.00999883
8.73, 0.999922, 2.39407, 0.00999961, 0.00999883
8.74, 0.999922, 2.39646, 0.00999961, 0.00999883
8.75, 0.999922, 2.39886, 0.00999961, 0.00999883
8.76, 0.999921, 2.40126, 0.00999961, 0.00999882
8.77, 0.999921, 2.40366, 0.00999961, 0.00999882
8.78, 0.999921, 2.40607, 0.00999961, 0.00999882
8.79, 0.999921, 2.40848, 0.0099996, 0.00999881
8.8, 0.999921, 2.41089, 0.0099996, 0.00999881
8.81, 0.999921, 2.4133, 0.0099996, 0.00999881
8.82, 0.99992, 2.41571, 0.0099996, 0.00999881
8.83, 0.99992, 2.41813, 0.0099996, 0.0099988
8.84, 0.99992, 2.42055, 0.0099996, 0.0099988
8.85, 0.99992, 2.42297, 0.0099996, 0.0099988
8.86, 0.99992, 2.42539, 0.0099996, 0.0099988
8.87, 0.99992, 2.42782, 0.0099996, 0.00999879
8.88, 0.999919, 2.43025, 0.0099996, 0.00999879
8.89, 0.999919, 2.43268, 0.0099996, 0.00999879
8.9, 0.999919, 2.43511, 0.0099996, 0.00999879
8.91, 0.999919, 2.43755, 0.00999959, 0.00999878
8.92, 0.999919, 2.43999, 0.00999959, 0.00999878
8.93, 0.999918, 2.44243, 0.00999959, 0.00999878
8.94, 0.999918, 2.44487, 0.00999959, 0.00999877
8.95, 0.999918, 2.44732, 0.00999959, 0.00999877
8.96, 0.999918, 2.44977, 0.00999959, 0.00999877
8.97, 0.999918, 2.45222, 0.00999959, 0.00999877
8.98, 0.999918, 2.45467, 0.00999959, 0.00999876
8.99, 0.999917, 2.45713, 0.00999959, 0.00999876
9, 0.999917, 2.45959, 0.00999959, 0.00999876
9.01, 0.999917, 2.46205, 0.00999959, 0.00999876
9.02, 0.999917, 2.46451, 0.00999958, 0.00999875
9.03, 0.999917, 2.46698, 0.00999958, 0.00999875
9.04, 0.999916, 2.46945, 0.00999958, 0.00999875
9.05, 0.999916, 2.47192, 0.00999958, 0.00999874
9.06, 0.999916, 2.47439, 0.00999958, 0.00999874
9.07, 0.999916, 2.47686, 0.00999958, 0.00999874
9.08, 0.999916, 2.47934, 0.00999958, 0.00999874
9.09, 0.999916, 2.48182, 0.00999958, 0.00999873
9.1, 0.999915, 2.48431, 0.00999958, 0.00999873
9.11, 0.999915, 2.48679, 0.00999958, 0.00999873
9.12, 0.999915, 2.48928, 0.00999958, 0.00999873
9.13, 0.999915, 2.49177, 0.00999957, 0.00999872
9.14, 0.999915, 2.49426, 0.00999957, 0.00999872
9.15, 0.999914, 2.49676, 0.00999957, 0.00999872
9.16, 0.999914, 2.49926, 0.00999957, 0.00999871
9.17, 0.999914, 2.50176, 0.00999957, 0.00999871
9.18, 0.999914, 2.50426, 0.00999957, 0.00999871
9.19, 0.999914, 2.50677, 0.00999957, 0.00999871
9.2, 0.999914, 2.50927, 0.00999957, 0.0099987
9.21, 0.999913, 2.51178, 0.00999957, 0.0099987
9.22, 0.999913, 2.5143, 0.00999957, 0.0099987
9.23, 0.999913, 2.51681, 0.00999956, 0.00999869
9.24, 0.999913, 2.51933, 0.00999956, 0.00999869
9.25, 0.999913, 2.52185, 0.00999956, 0.00999869
9.26, 0.999912, 2.52437, 0.00999956, 0.00999869
9.27, 0.999912, 2.5269, 0.00999956, 0.00999868
9.28, 0.999912, 2.52943, 0.00999956, 0.00999868
9.29, 0.999912, 2.53196, 0.00999956, 0.00999868
9.3, 0.999912, 2.53449, 0.00999956, 0.00999867
9.31, 0.999911, 2.53703, 0.00999956, 0.00999867
9.32, 0.999911, 2.53957, 0.00999956, 0.00999867
9.33, 0.999911, 2.54211, 0.00999956, 0.00999867
9.34, 0.999911, 2.54465, 0.00999955, 0.00999866
9.35, 0.999911, 2.5472, 0.00999955, 0.00999866
9.36, 0.999911, 2.54974, 0.00999955, 0.00999866
9.37, 0.99991, 2.55229, 0.00999955, 0.00999865
9.38, 0.99991, 2.55485, 0.00999955, 0.00999865
9.39, 0.99991, 2.5574, 0.00999955, 0.00999865
9.4, 0.99991, 2.55996, 0.00999955, 0.00999865
9.41, 0.99991, 2.56252, 0.00999955, 0.00999864
9.42, 0.999909, 2.56509, 0.00999955, 0.00999864
