# x y B_z phi A'_x A'_y
9 53 0 1.31881 -0.0337982 -0.00580883
10 53 0 1.29415 -0.0205936 -0.005808
11 53 0 1.27762 -0.0153537 -0.00586039
12 53 0 1.26344 -0.0141098 -0.00590903
13 53 0 1.2494 -0.0142934 -0.0059337
14 53 0 1.23485 -0.0148828 -0.00592643
15 53 0 1.21964 -0.015577 -0.00587487
16 53 0 1.2037 -0.0163088 -0.00578099
17 53 0 1.18702 -0.0170642 -0.00563455
18 53 0 1.16957 -0.0178381 -0.00542957
19 53 0 1.15134 -0.0186249 -0.00516176
20 53 0 1.13232 -0.019418 -0.00482243
21 53 0 1.11251 -0.0202116 -0.00441343
22 53 0 1.0919 -0.0209975 -0.00392342
23 53 0 1.07051 -0.0217627 -0.00335264
24 53 0 1.04837 -0.0224961 -0.00269818
25 53 0 1.02552 -0.0231888 -0.0019592
26 53 0 1.00199 -0.0238253 -0.0011391
27 53 0 0.977867 -0.0243928 -0.00023967
28 53 0 0.953209 -0.0248787 0.000729233
29 53 0 0.92811 -0.0252704 0.00176188
30 53 0 0.902668 -0.0255589 0.00283971
31 53 0 0.876992 -0.0257358 0.00395373
32 53 0 0.851197 -0.0257952 0.00508368
33 53 0 0.825402 -0.0257347 0.00621364
34 53 0 0.799727 -0.025559 0.00732777
35 53 0 0.774284 -0.0252713 0.00840706
36 53 0 0.749185 -0.0248783 0.0094372
37 53 0 0.724527 -0.0243925 0.0104074
38 53 0 0.7004 -0.0238244 0.011306
39 53 0 0.676878 -0.0231885 0.0121278
40 53 0 0.654023 -0.0224963 0.0128667
41 53 0 0.631886 -0.0217616 0.0135213
42 53 0 0.610499 -0.0209969 0.0140918
43 53 0 0.589892 -0.0202123 0.0145811
44 53 0 0.570075 -0.0194193 0.0149921
45 53 0 0.551054 -0.0186251 0.0153287
46 53 0 0.532825 -0.0178384 0.0155966
47 53 0 0.515377 -0.0170641 0.015802
48 53 0 0.498697 -0.0163074 0.0159488
49 53 0 0.482762 -0.0155695 0.0160444
50 53 0 0.467558 -0.0148371 0.0160936
51 53 0 0.453088 -0.0140447 0.0161043
52 53 0 0.439468 -0.012956 0.0160862
53 53 0 0.427176 -0.0109776 0.0160616
54 53 0 0.417513 -0.00719246 0.0160854
55 53 0 0.412791 -0.00120594 0.0162473
56 53 0 0.415101 0.0056911 0.0166265
57 53 0 0.424173 0.0116079 0.0172029
58 53 0 0.438317 0.0168767 0.0178833
59 53 0 0.457926 0.0226629 0.0186337
60 53 0 0.483643 0.0284292 0.0194313
61 53 0 0.514785 0.0341808 0.0202407
62 53 -0.0110563 0.552004 0.0403126 0.0211135
63 53 0 0.59541 0 0

0 54 0 2.53931 0 0
1 54 -0.0106108 2.31518 -0.212609 -0.0143949
2 54 0 2.11409 -0.189777 -0.00817859
3 54 0 1.93562 -0.168514 -0.00293726
4 54 0 1.77706 -0.147094 0.0010764
5 54 0 1.64143 -0.125427 0.00374705
6 54 0 1.5262 -0.105759 0.00530225
7 54 0 1.42992 -0.0831809 0.00614047
8 54 0 1.35984 -0.056443 0.00651729
9 54 0 1.31703 -0.0337479 0.00659323
10 54 0 1.29235 -0.0206435 0.00650865
11 54 0 1.27574 -0.0154278 0.00636572
12 54 0 1.26149 -0.0141699 0.00622272
13 54 0 1.2474 -0.0143292 0.00609797
14 54 0 1.23283 -0.0148807 0.00600421
15 54 0 1.21764 -0.0155327 0.00594652
16 54 0 1.20177 -0.0162207 0.00592875
17 54 0 1.1852 -0.0169232 0.00595564
18 54 0 1.16792 -0.0176402 0.00603139
19 54 0 1.14992 -0.0183654 0.00616139
20 54 0 1.13119 -0.0190927 0.00635064
21 54 0 1.11173 -0.0198156 0.0066039
22 54 0 1.09156 -0.0205252 0.00692195
23 54 0 1.07068 -0.0212152 0.00731069
24 54 0 1.04913 -0.021873 0.00776982
25 54 0 1.02694 -0.022488 0.00829768
26 54 0 1.00415 -0.0230515 0.00889421
27 54 0 0.980834 -0.0235523 0.00955427
28 54 0 0.957049 -0.0239787 0.0102728
29 54 0 0.932877 -0.0243219 0.0110391
30 54 0 0.908405 -0.024573 0.0118453
31 54 0 0.883731 -0.0247267 0.0126791
32 54 0 0.858951 -0.0247788 0.0135267
33 54 0 0.834173 -0.0247267 0.0143737
34 54 0 0.809498 -0.0245732 0.0152048
35 54 0 0.785027 -0.024322 0.0160132
36 54 0 0.760854 -0.023979 0.0167801
37 54 0 0.737069 -0.0235518 0.0174973
38 54 0 0.71375 -0.023051 0.018157
39 54 0 0.690967 -0.0224875 0.0187538
40 54 0 0.668775 -0.0218725 0.0192826
41 54 0 0.647222 -0.0212151 0.0197398
42 54 0 0.626345 -0.0205261 0.0201282
43 54 0 0.60617 -0.0198157 0.0204472
44 54 0 0.586714 -0.0190924 0.0207001
45 54 0 0.567985 -0.0183658 0.0208899
46 54 0 0.549982 -0.0176407 0.02102
47 54 0 0.532704 -0.0169232 0.0210964
48 54 0 0.516136 -0.0162185 0.0211229
49 54 0 0.500267 -0.0155265 0.0211053
50 54 0 0.485083 -0.0148349 0.0210463
51 54 0 0.470597 -0.0140745 0.0209537
52 54 0 0.456934 -0.0130023 0.0208369
53 54 0 0.444592 -0.0110024 0.0207177
54 54 0 0.434929 -0.00712521 0.0206464
55 54 0 0.430342 -0.000965416 0.020707
56 54 0 0.432998 0.00612733 0.0209596
57 54 0 0.442597 0.0121681 0.0213429
58 54 0 0.457335 0.017475 0.0216964
59 54 0 0.477547 0.023247 0.0219114
60 54 0 0.503829 0.0289617 0.0219442
61 54 0 0.53547 0.0346817 0.0218041
62 54 -0.0107275 0.573192 0.0408607 0.0216004
63 54 0 0.617191 0 0

0 55 0 2.51839 0 0
1 55 -0.0103034 2.303 -0.20423 -0.00971997
2 55 0 2.10993 -0.182333 0.000483155
3 55 0 1.93833 -0.162419 0.00950283
4 55 0 1.7851 -0.142657 0.0168993
5 55 0 1.65302 -0.122656 0.0221827
6 55 0 1.53978 -0.10427 0.0252981
7 55 0 1.44448 -0.0825022 0.0267817
8 55 0 1.37478 -0.0562407 0.0272806
9 55 0 1.33199 -0.0338069 0.0272698
10 55 0 1.30716 -0.0208211 0.0270325
11 55 0 1.29035 -0.0156396 0.0267177
12 55 0 1.27589 -0.0143775 0.026391
13 55 0 1.2616 -0.0145119 0.026076
14 55 0 1.24686 -0.0150343 0.0257866
15 55 0 1.23153 -0.0156524 0.0255221
16 55 0 1.21556 -0.0162997 0.025291
17 55 0 1.19893 -0.0169616 0.0250951
18 55 0 1.18163 -0.0176324 0.0249383
19 55 0 1.16366 -0.0183057 0.0248258
20 55 0 1.14502 -0.0189755 0.0247597
21 55 0 1.12571 -0.0196403 0.0247456
22 55 0 1.10574 -0.0202907 0.0247832
23 55 0 1.08513 -0.0209149 0.0248773
24 55 0 1.06391 -0.0215091 0.0250279
25 55 0 1.04211 -0.0220644 0.025234
26 55 0 1.01978 -0.0225687 0.0254946
27 55 0 0.996976 -0.0230142 0.0258048
28 55 0 0.973755 -0.0233938 0.026162
29 55 0 0.950188 -0.0236979 0.0265569
30 55 0 0.926359 -0.0239189 0.0269833
31 55 0 0.902351 -0.0240544 0.0274302
32 55 0 0.87825 -0.0241007 0.027889
33 55 0 0.854149 -0.0240567 0.0283474
34 55 0 0.830137 -0.0239195 0.0287948
35 55 0 0.80631 -0.0236959 0.0292204
36 55 0 0.782745 -0.0233943 0.0296167
37 55 0 0.759522 -0.0230156 0.0299736
38 55 0 0.736714 -0.0225678 0.0302834
39 55 0 0.714386 -0.0220629 0.0305431
40 55 0 0.692588 -0.0215103 0.0307488
41 55 0 0.671366 -0.020916 0.0309001
42 55 0 0.650756 -0.0202895 0.0309941
43 55 0 0.630786 -0.0196404 0.0310329
44 55 0 0.611475 -0.0189766 0.0310183
45 55 0 0.592833 -0.0183052 0.0309525
46 55 0 0.574865 -0.0176319 0.0308396
47 55 0 0.557569 -0.0169611 0.0306824
48 55 0 0.540942 -0.0162985 0.0304865
49 55 0 0.524972 -0.0156461 0.0302545
50 55 0 0.50965 -0.0149887 0.0299917
51 55 0 0.494995 -0.0142542 0.0297019
52 55 0 0.481142 -0.013192 0.0293947
53 55 0 0.468611 -0.0111681 0.0290913
54 55 0 0.458806 -0.00720319 0.0288352
55 55 0 0.454205 -0.000892803 0.0286896
56 55 0 0.45702 0.00632705 0.028664
57 55 0 0.466859 0.0123448 0.0285956
58 55 0 0.48171 0.0174451 0.0281951
59 55 0 0.501749 0.0229108 0.0273038
60 55 0 0.527531 0.0283219 0.0259755
61 55 0 0.558393 0.033837 0.0243361
62 55 -0.0104037 0.595205 0.0399635 0.0225583
63 55 0 0.63832 0 0

0 56 0 2.49809 0 0
1 56 -0.0100009 2.29574 -0.191519 -0.0057205
2 56 0 2.11505 -0.170555 0.0079931
3 56 0 1.95463 -0.152098 0.0206654
4 56 0 1.81086 -0.134414 0.0318911
5 56 0 1.6858 -0.117029 0.0409948
6 56 0 1.5768 -0.10116 0.0471089
7 56 0 1.48348 -0.0811985 0.050254
8 56 0 1.4144 -0.0559548 0.0513502
9 56 0 1.37157 -0.0339959 0.0513926
10 56 0 1.34641 -0.0211957 0.0510113
11 56 0 1.32918 -0.0160694 0.0504942
12 56 0 1.31427 -0.0148116 0.049948
13 56 0 1.29955 -0.0149335 0.0494057
14 56 0 1.28441 -0.0154346 0.0488766
15 56 0 1.26869 -0.0160283 0.0483649
16 56 0 1.25235 -0.0166476 0.0478739
17 56 0 1.23539 -0.017276 0.0474102
18 56 0 1.2178 -0.0179095 0.0469741
19 56 0 1.19957 -0.018544 0.0465721
20 56 0 1.18071 -0.0191729 0.0462049
21 56 0 1.16122 -0.0197921 0.0458736
22 56 0 1.14113 -0.0203936 0.0455849
23 56 0 1.12044 -0.0209705 0.0453386
24 56 0 1.09918 -0.0215163 0.0451332
25 56 0 1.07741 -0.0220214 0.0449728
26 56 0 1.05514 -0.0224807 0.0448527
27 56 0 1.03244 -0.0228848 0.0447709
28 56 0 1.00937 -0.0232265 0.0447242
29 56 0 0.985991 -0.0235006 0.0447077
30 56 0 0.962371 -0.0236997 0.0447146
31 56 0 0.938591 -0.0238211 0.0447357
32 56 0 0.914729 -0.0238616 0.0447674
33 56 0 0.890868 -0.0238208 0.0447984
34 56 0 0.867088 -0.0237002 0.044823
35 56 0 0.843468 -0.0235002 0.0448278
36 56 0 0.820087 -0.0232258 0.0448105
37 56 0 0.797016 -0.022885 0.0447646
38 56 0 0.774317 -0.0224815 0.0446836
39 56 0 0.752053 -0.022022 0.0445628
40 56 0 0.730273 -0.0215155 0.0444015
41 56 0 0.709022 -0.0209698 0.0441976
42 56 0 0.688333 -0.0203932 0.0439503
43 56 0 0.668236 -0.0197915 0.0436615
44 56 0 0.648751 -0.0191728 0.0433322
45 56 0 0.62989 -0.0185444 0.0429642
46 56 0 0.611662 -0.0179108 0.0425607
47 56 0 0.594068 -0.0172763 0.0421259
48 56 0 0.577109 -0.0166464 0.0416609
49 56 0 0.560776 -0.0160214 0.0411707
50 56 0 0.545066 -0.0153874 0.0406601
51 56 0 0.530001 -0.0146714 0.040132
52 56 0 0.515724 -0.0136129 0.0395939
53 56 0 0.502775 -0.0115619 0.0390624
54 56 0 0.4926 -0.00752689 0.038567
55 56 0 0.487721 -0.00113657 0.03812
56 56 0 0.490327 0.00603326 0.0376138
57 56 0 0.499788 0.0116991 0.0367113
58 56 0 0.513725 0.0161833 0.0350362
59 56 0 0.532154 0.0210275 0.0325986
60 56 0 0.55578 0.0259939 0.0297175
61 56 0 0.584142 0.0312645 0.026581
62 56 -0.0100857 0.618309 0.0373319 0.0233483
63 56 0 0.658806 0 0

0 57 0 2.47839 0 0
1 57 -0.00970381 2.29155 -0.176235 -0.00319481
2 57 0 2.12592 -0.155947 0.0124657
3 57 0 1.97966 -0.138521 0.0272333
4 57 0 1.84888 -0.122328 0.0407608
5 57 0 1.73501 -0.107438 0.0530194
6 57 0 1.634 -0.0950109 0.0628147
7 57 0 1.54498 -0.078261 0.0688086
8 57 0 1.47748 -0.0551021 0.0713496
9 57 0 1.43478 -0.0341458 0.071841
10 57 0 1.40919 -0.0217195 0.0714604
11 57 0 1.39134 -0.0167028 0.0708012
12 57 0 1.37578 -0.015466 0.0700746
13 57 0 1.36041 -0.0155834 0.0693367
14 57 0 1.34461 -0.0160751 0.0686044
15 57 0 1.32826 -0.0166551 0.0678794
16 57 0 1.3113 -0.0172544 0.0671685
17 57 0 1.29375 -0.0178613 0.0664734
18 57 0 1.27558 -0.0184705 0.0657978
19 57 0 1.25681 -0.0190749 0.0651457
20 57 0 1.23743 -0.0196741 0.0645167
21 57 0 1.21746 -0.0202603 0.063915
22 57 0 1.19691 -0.0208256 0.0633437
23 57 0 1.17581 -0.0213665 0.0628028
24 57 0 1.15418 -0.0218749 0.0622929
25 57 0 1.13206 -0.0223449 0.0618156
26 57 0 1.10949 -0.0227707 0.0613679
27 57 0 1.08652 -0.0231428 0.0609496
28 57 0 1.0632 -0.0234569 0.0605559
29 57 0 1.0396 -0.0237074 0.0601851
30 57 0 1.01579 -0.0238909 0.0598315
31 57 0 0.991822 -0.0240016 0.0594893
32 57 0 0.967785 -0.024038 0.0591539
33 57 0 0.943746 -0.0240011 0.0588186
34 57 0 0.919783 -0.0238901 0.0584768
35 57 0 0.895966 -0.0237084 0.0581236
36 57 0 0.872366 -0.0234575 0.0577516
37 57 0 0.849051 -0.0231425 0.0573578
38 57 0 0.826081 -0.0227696 0.05694
39 57 0 0.803512 -0.0223451 0.0564921
40 57 0 0.781391 -0.0218755 0.0560152
41 57 0 0.759761 -0.0213671 0.0555043
42 57 0 0.738657 -0.0208256 0.0549637
43 57 0 0.718109 -0.0202585 0.054392
44 57 0 0.69814 -0.0196738 0.0537903
45 57 0 0.678762 -0.0190768 0.0531617
46 57 0 0.659986 -0.0184703 0.0525093
47 57 0 0.641821 -0.0178609 0.0518341
48 57 0 0.624264 -0.0172537 0.051139
49 57 0 0.607314 -0.0166469 0.0504286
50 57 0 0.59097 -0.0160274 0.0497045
51 57 0 0.575259 -0.0153203 0.0489717
52 57 0 0.56033 -0.0142617 0.0482339
53 57 0 0.546736 -0.012195 0.0474975
54 57 0 0.53594 -0.00814554 0.0467555
55 57 0 0.530445 -0.00184602 0.0459184
56 57 0 0.532248 0.00491837 0.0446919
57 57 0 0.540281 0.00976717 0.0426024
58 57 0 0.551782 0.0133324 0.0394643
59 57 0 0.566946 0.0175921 0.0357384
60 57 0 0.586966 0.0223043 0.0318469
61 57 0 0.611555 0.0274678 0.0277654
62 57 -0.00977419 0.641902 0.0335538 0.0236307
63 57 0 0.678662 0 0

0 58 0 2.45928 0 0
1 58 -0.00941288 2.28935 -0.159645 -0.000286579
2 58 0 2.13999 -0.140126 0.0173806
3 58 0 2.00909 -0.123803 0.0339481
4 58 0 1.89238 -0.108628 0.0487063
5 58 0 1.79184 -0.0949748 0.0621218
6 58 0 1.70243 -0.0853713 0.0744184
7 58 0 1.6211 -0.0726635 0.0835288
8 58 0 1.5571 -0.0529224 0.0882643
9 58 0 1.51525 -0.0338852 0.0897177
10 58 0 1.48933 -0.0222355 0.0895643
11 58 0 1.47078 -0.0174551 0.0888433
12 58 0 1.45442 -0.0162761 0.0879675
13 58 0 1.43823 -0.0164037 0.0870572
14 58 0 1.42162 -0.0168918 0.0861414
15 58 0 1.40444 -0.0174642 0.085227
16 58 0 1.38669 -0.0180537 0.0843202
17 58 0 1.36834 -0.0186467 0.0834177
18 58 0 1.34939 -0.0192373 0.0825284
19 58 0 1.32986 -0.0198251 0.08165
20 58 0 1.30974 -0.0204036 0.0807871
21 58 0 1.28905 -0.020965 0.0799427
22 58 0 1.26781 -0.0215058 0.0791172
23 58 0 1.24604 -0.0220213 0.078311
24 58 0 1.22377 -0.0225035 0.0775282
25 58 0 1.20104 -0.0229464 0.0767654
26 58 0 1.17788 -0.0233467 0.0760239
27 58 0 1.15434 -0.0236968 0.0753043
28 58 0 1.13048 -0.0239909 0.0746005
29 58 0 1.10636 -0.024225 0.0739136
30 58 0 1.08203 -0.0243955 0.0732378
31 58 0 1.05757 -0.0244987 0.0725724
32 58 0 1.03304 -0.0245323 0.0719097
33 58 0 1.00851 -0.0244979 0.0712477
34 58 0 0.984041 -0.0243952 0.0705804
35 58 0 0.959715 -0.0242254 0.0699059
36 58 0 0.93559 -0.0239916 0.0692191
37 58 0 0.911732 -0.0236966 0.0685154
38 58 0 0.888197 -0.0233472 0.0677958
39 58 0 0.865038 -0.0229468 0.0670534
40 58 0 0.842304 -0.0225033 0.0662915
41 58 0 0.820031 -0.0220214 0.0655082
42 58 0 0.798261 -0.0215055 0.0647036
43 58 0 0.77702 -0.0209649 0.0638768
44 58 0 0.756331 -0.0204032 0.0630311
45 58 0 0.736214 -0.0198254 0.062169
46 58 0 0.71668 -0.0192384 0.0612919
47 58 0 0.697737 -0.0186466 0.060401
48 58 0 0.679387 -0.0180519 0.0594999
49 58 0 0.661633 -0.0174559 0.0585915
50 58 0 0.644475 -0.0168443 0.0576775
51 58 0 0.627944 -0.016142 0.0567605
52 58 0 0.612191 -0.0150871 0.0558404
53 58 0 0.59777 -0.0130403 0.0549015
54 58 0 0.586111 -0.00910604 0.0538667
55 58 0 0.579558 -0.00320017 0.0524949
56 58 0 0.57971 0.00271726 0.0503246
57 58 0 0.584993 0.00647151 0.0469865
58 58 0 0.592653 0.00931934 0.0428036
59 58 0 0.603631 0.0134101 0.0384773
60 58 0 0.619474 0.0180209 0.033958
61 58 0 0.639673 0.0230483 0.0290567
62 58 -0.00946979 0.66557 0.0291149 0.0240292
63 58 0 0.697903 0 0

0 59 0 2.44074 0 0
1 59 -0.00912839 2.29098 -0.140029 0.00379145
2 59 0 2.16068 -0.121712 0.0245765
3 59 0 2.04756 -0.107195 0.043781
4 59 0 1.94629 -0.0941541 0.0608395
5 59 0 1.85925 -0.0817264 0.075128
6 59 0 1.78284 -0.0736039 0.0883072
7 59 0 1.71204 -0.064415 0.0995587
8 59 0 1.65401 -0.0489132 0.106546
9 59 0 1.61421 -0.0328457 0.109301
10 59 0 1.58832 -0.0225939 0.109578
11 59 0 1.56903 -0.0182997 0.108856
12 59 0 1.55172 -0.0172521 0.10783
13 59 0 1.53452 -0.0174094 0.10673
14 59 0 1.5169 -0.0179053 0.105607
15 59 0 1.49871 -0.0184764 0.10448
16 59 0 1.47994 -0.0190637 0.103348
17 59 0 1.46058 -0.0196531 0.102215
18 59 0 1.44064 -0.0202382 0.101082
19 59 0 1.42011 -0.0208163 0.0999511
20 59 0 1.39901 -0.0213813 0.0988264
21 59 0 1.37735 -0.0219301 0.0977104
22 59 0 1.35515 -0.0224573 0.0966021
23 59 0 1.33243 -0.0229555 0.0955041
24 59 0 1.30923 -0.0234205 0.0944194
25 59 0 1.28559 -0.0238492 0.0933446
26 59 0 1.26154 -0.0242319 0.0922827
27 59 0 1.23713 -0.0245662 0.0912323
28 59 0 1.2124 -0.0248476 0.0901933
29 59 0 1.18743 -0.0250701 0.0891631
30 59 0 1.16226 -0.0252321 0.088142
31 59 0 1.13697 -0.0253298 0.0871252
32 59 0 1.1116 -0.0253627 0.0861108
33 59 0 1.08624 -0.0253304 0.0850966
34 59 0 1.06094 -0.0252318 0.0840786
35 59 0 1.03578 -0.0250697 0.0830571
36 59 0 1.0108 -0.024848 0.0820277
37 59 0 0.986082 -0.0245659 0.0809887
38 59 0 0.961672 -0.0242316 0.0799383
39 59 0 0.937618 -0.0238493 0.0788772
40 59 0 0.913974 -0.0234207 0.0778027
41 59 0 0.890777 -0.022955 0.076717
42 59 0 0.868064 -0.022457 0.0756193
43 59 0 0.845863 -0.0219311 0.0745111
44 59 0 0.824202 -0.0213817 0.0733949
45 59 0 0.8031 -0.020816 0.0722704
46 59 0 0.78257 -0.0202383 0.0711397
47 59 0 0.762623 -0.0196529 0.0700068
48 59 0 0.743264 -0.0190631 0.0688736
49 59 0 0.724497 -0.0184694 0.0677412
50 59 0 0.706325 -0.0178584 0.0666113
51 59 0 0.68878 -0.0171574 0.0654857
52 59 0 0.672011 -0.0161207 0.064352
53 59 0 0.656539 -0.0141687 0.063161
54 59 0 0.643673 -0.0105521 0.0617377
55 59 0 0.635435 -0.0053882 0.0596911
56 59 0 0.632897 -0.000590086 0.0565327
57 59 0 0.634254 0.00224617 0.0522451
58 59 0 0.637389 0.00482318 0.0475326
59 59 0 0.643901 0.0087465 0.0426812
60 59 0 0.654882 0.0128837 0.0371624
61 59 0 0.669668 0.017539 0.0311502
62 59 -0.00917292 0.68996 0.0234367 0.0248456
63 59 0 0.716542 0 0

0 60 0 2.42276 0 0
1 60 -0.00885075 2.29693 -0.116812 0.0083003
2 60 0 2.18914 -0.100137 0.0325116
3 60 0 2.09666 -0.08754 0.0541075
4 60 0 2.01406 -0.0772809 0.073603
5 60 0 1.94209 -0.067507 0.0896816
6 60 0 1.87904 -0.0609406 0.103531
7 60 0 1.82021 -0.0544249 0.115919
8 60 0 1.7702 -0.0431801 0.124627
9 60 0 1.73385 -0.0308529 0.128679
10 60 0 1.70849 -0.0226803 0.129498
11 60 0 1.68849 -0.019203 0.128843
12 60 0 1.67008 -0.0184022 0.127689
13 60 0 1.65169 -0.0186265 0.126402
14 60 0 1.63283 -0.0191418 0.125074
15 60 0 1.6134 -0.0197241 0.123729
16 60 0 1.59338 -0.0203192 0.12237
17 60 0 1.57277 -0.0209126 0.121002
18 60 0 1.55156 -0.0215008 0.119624
19 60 0 1.52976 -0.0220803 0.11824
20 60 0 1.5074 -0.0226442 0.116852
21 60 0 1.48448 -0.0231894 0.115461
22 60 0 1.46102 -0.0237121 0.114069
23 60 0 1.43705 -0.024204 0.11268
24 60 0 1.41261 -0.024663 0.111289
25 60 0 1.38773 -0.0250831 0.109904
26 60 0 1.36244 -0.0254591 0.108522
27 60 0 1.33681 -0.0257861 0.107143
28 60 0 1.31087 -0.0260601 0.10577
29 60 0 1.28469 -0.0262763 0.104399
30 60 0 1.25832 -0.0264334 0.103031
31 60 0 1.23182 -0.02653 0.101666
32 60 0 1.20526 -0.0265609 0.100302
33 60 0 1.1787 -0.0265301 0.0989386
34 60 0 1.1522 -0.0264347 0.0975729
35 60 0 1.12583 -0.0262764 0.0962049
36 60 0 1.09965 -0.02606 0.0948355
37 60 0 1.07371 -0.0257859 0.0934614
38 60 0 1.04807 -0.0254587 0.0920825
39 60 0 1.02279 -0.0250824 0.0907009
40 60 0 0.997909 -0.0246635 0.0893151
41 60 0 0.973465 -0.0242047 0.0879259
42 60 0 0.9495 -0.0237115 0.0865339
43 60 0 0.926042 -0.0231893 0.0851435
44 60 0 0.903121 -0.0226439 0.0837526
45 60 0 0.880754 -0.0220806 0.0823652
46 60 0 0.85896 -0.021502 0.0809815
47 60 0 0.83775 -0.0209127 0.0796034
48 60 0 0.817134 -0.0203175 0.0782353
49 60 0 0.797115 -0.0197182 0.0768765
50 60 0 0.777698 -0.0190999 0.0755293
51 60 0 0.758916 -0.0184013 0.0741899
52 60 0 0.740895 -0.0174117 0.0728336
53 60 0 0.724092 -0.0156546 0.0713646
54 60 0 0.709586 -0.0125759 0.0695139
55 60 0 0.69894 -0.00840524 0.0667953
56 60 0 0.692776 -0.00472873 0.0628266
57 60 0 0.689483 -0.00252861 0.0579244
58 60 0 0.687719 -0.000244528 0.0527571
59 60 0 0.688994 0.00303993 0.0470818
60 60 0 0.693798 0.00648981 0.0405255
61 60 0 0.701973 0.0107315 0.0334896
62 60 -0.00888388 0.715261 0.0163105 0.0258164
63 60 0 0.734594 0 0

0 61 0 2.40534 0 0
1 61 -0.00858033 2.30758 -0.0898156 0.0144932
2 61 0 2.2257 -0.0759051 0.0427364
3 61 0 2.15577 -0.0661039 0.0667982
4 61 0 2.0935 -0.05858 0.0878875
5 61 0 2.03861 -0.0517979 0.10544
6 61 0 1.9899 -0.0473666 0.120052
7 61 0 1.94388 -0.0433196 0.133123
8 61 0 1.90326 -0.0361528 0.142938
9 61 0 1.87157 -0.0279751 0.147987
10 61 0 1.84731 -0.0224304 0.149288
11 61 0 1.82671 -0.0201087 0.148705
12 61 0 1.80709 -0.019693 0.147435
13 61 0 1.78733 -0.0200242 0.145964
14 61 0 1.76705 -0.0205781 0.144429
15 61 0 1.74617 -0.0211798 0.142867
16 61 0 1.72469 -0.0217908 0.141282
17 61 0 1.70259 -0.0223997 0.139678
18 61 0 1.67989 -0.0230003 0.138056
19 61 0 1.65659 -0.0235879 0.136417
20 61 0 1.63271 -0.0241599 0.134766
21 61 0 1.60827 -0.0247129 0.1331
22 61 0 1.58328 -0.0252385 0.131426
23 61 0 1.55779 -0.0257354 0.129741
24 61 0 1.53181 -0.0261964 0.128048
25 61 0 1.5054 -0.0266165 0.126352
26 61 0 1.47858 -0.026993 0.124649
27 61 0 1.45141 -0.0273187 0.122944
28 61 0 1.42394 -0.0275913 0.121237
29 61 0 1.39623 -0.0278085 0.119527
30 61 0 1.36833 -0.0279652 0.117815
31 61 0 1.3403 -0.0280594 0.116104
32 61 0 1.31221 -0.0280904 0.114392
33 61 0 1.28412 -0.0280591 0.11268
34 61 0 1.25609 -0.0279655 0.11097
35 61 0 1.22819 -0.0278071 0.109259
36 61 0 1.20048 -0.0275916 0.107549
37 61 0 1.173 -0.0273189 0.105841
38 61 0 1.14584 -0.0269921 0.104136
39 61 0 1.11902 -0.0266168 0.102432
40 61 0 1.0926 -0.0261958 0.100735
41 61 0 1.06663 -0.0257362 0.0990442
42 61 0 1.04113 -0.0252393 0.0973594
43 61 0 1.01615 -0.0247124 0.0956838
44 61 0 0.991707 -0.02416 0.0940185
45 61 0 0.96783 -0.023587 0.0923661
46 61 0 0.944533 -0.023 0.0907289
47 61 0 0.92183 -0.0223991 0.0891065
48 61 0 0.899735 -0.02179 0.0875023
49 61 0 0.87825 -0.0211754 0.0859174
50 61 0 0.857384 -0.0205449 0.084352
51 61 0 0.83716 -0.0198531 0.0827971
52 61 0 0.817678 -0.018946 0.0812159
53 61 0 0.799268 -0.0174884 0.0794679
54 61 0 0.782701 -0.0151214 0.0772098
55 61 0 0.769025 -0.0120755 0.0739214
56 61 0 0.75855 -0.00946105 0.0693488
57 61 0 0.750103 -0.00782332 0.0639899
58 61 0 0.742903 -0.00601941 0.058343
59 61 0 0.738064 -0.00348514 0.0519561
60 61 0 0.735933 -0.000708461 0.0446523
61 61 0 0.736647 0.00282991 0.0365797
62 61 -0.00860293 0.741593 0.00771487 0.0273505
63 61 0 0.752077 0 0

0 62 0 2.38844 0 0
1 62 -0.0163832 2.32592 -0.0569148 0.0243062
2 62 -0.00833023 2.27461 -0.0478319 0.0570493
3 62 -0.00860292 2.23025 -0.0423889 0.0835508
4 62 -0.00888389 2.18983 -0.0386387 0.105947
5 62 -0.00917292 2.15298 -0.0353427 0.124363
6 62 -0.00946981 2.11915 -0.0332577 0.139399
7 62 -0.00977421 2.08646 -0.0315385 0.15279
8 62 -0.0100856 2.05607 -0.0283167 0.163171
9 62 -0.0104036 2.02983 -0.0245034 0.168772
10 62 -0.0107275 2.00706 -0.0219617 0.170338
11 62 -0.0110563 1.9859 -0.0210556 0.169747
12 62 -0.0113891 1.96495 -0.0211439 0.168334
13 62 -0.0117249 1.94361 -0.0216324 0.166662
14 62 -0.0120623 1.92169 -0.0222381 0.164909
15 62 -0.0123997 1.89914 -0.0228709 0.163115
16 62 -0.0127357 1.87595 -0.0235086 0.161289
17 62 -0.0130683 1.85212 -0.0241389 0.159435
18 62 -0.0133955 1.82767 -0.0247614 0.157552
19 62 -0.0137152 1.8026 -0.0253702 0.155644
20 62 -0.0140251 1.77693 -0.0259612 0.15371
21 62 -0.0143229 1.75068 -0.0265298 0.151754
22 62 -0.014606 1.72387 -0.0270715 0.149777
23 62 -0.014872 1.69653 -0.0275813 0.14778
